# spike	reduction-tree-width-interactions
# mode	TreeWidthInteractions
# metric	wall-clock microseconds, commit to completed
# warmup	8
# repetitions	30
# batch	64
# contract	FLUSH_AND_REASSOCIATE_F32
# declaration	BoundMetalCompileDeclaration::first_macos_apple9
# device	Apple M4 Max
# device_apple9	true
# device_max_threads_per_threadgroup	1024
# device_max_threadgroup_memory	32768
# concurrent_build_processes_before	0
# executable_sha256_before	f9bac263c0a140f5843667550a0b5373cc7a21c784dbefb79f837bf4fc6c7b29
# load_before	4.33 3.79 3.75
# oracle_tie	4x16	reference-checked
rows	contributors	elements	strategy	partitions	per_partition	production	widest_workgroup	threadgroup_bytes	encoders	reps	batch	submit_min_us	submit_p50_us	submit_p90_us	submit_stddev_us	batch_min_us	batch_p50_us	batch_p90_us	batch_stddev_us	amortized_min_us	amortized_p50_us	amortized_stddev_us	status
1056	900	950400	single-workgroup-tree	3	300	-	3	16	2	30	64	187.958	207.500	244.500	25.710	3558.292	3646.334	3721.667	58.924	53.4974	54.5847	1.3434	measured
1056	900	950400	single-workgroup-tree	4	225	-	4	16	2	30	64	195.250	209.041	227.375	29.493	3512.834	3630.542	3685.833	64.461	52.6601	54.3095	1.4913	measured
1056	900	950400	single-workgroup-tree	5	180	-	5	32	2	30	64	212.375	221.000	249.292	13.162	4507.416	4612.375	4713.833	67.066	68.1753	69.7044	1.2735	measured
1056	900	950400	single-workgroup-tree	6	150	-	6	32	2	30	64	211.166	219.666	248.875	26.458	4181.917	4315.500	4407.458	75.531	63.0278	65.0132	1.6189	measured
1056	900	950400	single-workgroup-tree	9	100	-	9	48	2	30	64	191.000	207.500	238.625	17.065	3088.500	3193.834	3272.958	54.633	45.9921	47.4021	1.1381	measured
1056	900	950400	single-workgroup-tree	10	90	-	10	48	2	30	64	199.959	210.542	253.125	28.355	3650.542	3784.459	3875.750	67.732	54.7712	56.7288	1.5252	measured
1056	900	950400	single-workgroup-tree	12	75	-	12	48	2	30	64	193.708	203.708	241.292	18.087	3258.291	3346.250	3441.167	60.169	48.6442	49.8816	1.2422	measured
1056	900	950400	single-workgroup-tree	15	60	-	15	64	2	30	64	197.875	205.542	243.292	17.613	3426.875	3524.417	3602.875	51.307	51.2540	52.6806	1.0940	measured
1056	900	950400	single-workgroup-tree	18	50	-	18	80	2	30	64	189.334	201.417	235.750	38.956	3028.833	3132.333	3196.250	59.444	45.0714	46.5225	1.5619	measured
1056	900	950400	single-workgroup-tree	20	45	-	20	80	2	30	64	187.917	199.208	238.708	30.584	3018.333	3107.750	3185.042	60.221	44.9272	46.1673	1.4413	measured
1056	900	950400	single-workgroup-tree	25	36	-	25	112	2	30	64	189.792	200.208	238.333	25.967	2992.625	3081.917	3169.167	56.942	44.4894	45.7414	1.3160	measured
1056	900	950400	single-workgroup-tree	30	30	-	30	128	2	30	64	197.000	204.875	232.708	28.433	3293.708	3394.541	3472.958	58.663	49.1541	50.6296	1.3825	measured
1056	900	950400	single-workgroup-tree	36	25	-	36	144	2	30	64	192.916	201.791	240.625	28.265	3065.084	3151.333	3254.875	62.264	45.5900	46.8181	1.4370	measured
1056	900	950400	single-workgroup-tree	45	20	-	45	192	2	30	64	183.458	199.333	235.042	17.283	3017.083	3116.583	3171.625	56.264	44.9782	46.3056	1.1674	measured
1056	900	950400	single-workgroup-tree	50	18	-	50	208	2	30	64	189.375	201.125	239.000	35.889	3018.625	3114.084	3219.000	66.758	44.9087	46.2374	1.6293	measured
1056	900	950400	single-workgroup-tree	60	15	-	60	240	2	30	64	192.375	206.458	237.542	27.123	3295.166	3398.709	3467.750	56.504	49.2507	50.6707	1.3274	measured
1056	900	950400	single-workgroup-tree	75	12	-	75	304	2	30	64	194.166	201.792	235.209	15.972	3200.583	3276.625	3359.583	51.406	47.7209	48.8069	1.0695	measured
1056	900	950400	single-workgroup-tree	90	10	-	90	368	2	30	64	195.625	213.417	244.667	19.134	3505.458	3608.334	3668.208	64.090	52.5370	53.8876	1.3210	measured
1056	900	950400	single-workgroup-tree	100	9	-	100	400	2	30	64	181.167	199.791	238.083	38.039	3087.834	3181.875	3240.750	51.336	46.1376	47.3347	1.4186	measured
1056	900	950400	single-workgroup-tree	150	6	-	150	608	2	30	64	203.167	213.625	246.959	28.926	3911.250	3989.916	4090.541	70.185	58.8585	59.9411	1.5732	measured
1056	900	950400	single-workgroup-tree	180	5	-	180	720	2	30	64	208.666	220.667	252.708	34.717	4073.416	4199.875	4289.459	72.597	61.3452	63.1620	1.7034	measured
1056	900	950400	single-workgroup-tree	225	4	production	225	912	2	30	64	191.458	206.000	240.500	36.251	3272.833	3369.792	3420.292	45.791	48.9107	50.2189	1.3022	measured
1056	900	950400	single-workgroup-tree	300	3	-	300	1200	2	30	64	194.333	208.583	235.167	22.767	3408.791	3470.875	3531.458	48.495	51.0231	51.7824	1.1311	measured
1056	900	950400	single-workgroup-tree	450	2	-	450	1808	2	30	64	214.792	246.959	268.167	14.437	5886.291	5988.750	6095.292	61.130	90.0238	91.1395	1.1995	measured
1056	1006	1062336	single-workgroup-tree	2	503	-	2	16	2	30	64	235.583	240.750	247.833	7.710	5801.375	5866.375	5935.833	50.697	88.3459	89.2956	0.9271	measured
1056	1006	1062336	single-workgroup-tree	503	2	production	503	2016	2	30	64	227.000	230.208	237.417	27.717	5142.541	5254.250	5313.916	42.070	78.0245	79.7467	1.1077	measured
1056	1082	1142592	single-workgroup-tree	2	541	production	2	16	2	30	64	211.750	217.875	227.292	22.165	4378.709	4456.459	4502.583	43.881	66.1422	67.2791	1.0484	measured
1056	1082	1142592	single-workgroup-tree	541	2	-	541	2176	2	30	64	210.083	217.542	220.416	5.029	4341.125	4427.958	4472.292	45.793	65.5721	66.8320	0.8067	measured
1056	1280	1351680	single-workgroup-tree	2	640	-	2	16	2	30	64	234.625	263.584	291.125	31.515	5561.417	5697.250	5771.000	74.726	84.5523	86.2487	1.6864	measured
1056	1280	1351680	single-workgroup-tree	4	320	-	4	16	2	30	64	223.750	254.084	276.666	34.085	4673.417	4839.541	4929.666	79.025	70.6296	72.7850	1.7954	measured
1056	1280	1351680	single-workgroup-tree	5	256	-	5	32	2	30	64	199.042	243.083	269.375	21.157	4523.000	4641.041	4727.917	68.870	68.6343	69.8089	1.4290	measured
1056	1280	1351680	single-workgroup-tree	8	160	-	8	32	2	30	64	217.833	249.333	267.666	18.310	4540.042	4677.167	4738.625	63.975	68.6065	70.2831	1.3061	measured
1056	1280	1351680	single-workgroup-tree	10	128	-	10	48	2	30	64	226.209	266.333	283.042	20.450	5101.250	5215.834	5298.875	69.876	77.3816	78.5635	1.4337	measured
1056	1280	1351680	single-workgroup-tree	16	80	-	16	64	2	30	64	221.625	258.333	276.125	33.957	4646.250	4795.333	4867.666	67.831	70.2321	72.0159	1.6157	measured
1056	1280	1351680	single-workgroup-tree	20	64	-	20	80	2	30	64	211.500	247.292	260.666	30.393	4116.083	4232.000	4295.667	54.145	61.9775	63.2493	1.3419	measured
1056	1280	1351680	single-workgroup-tree	32	40	-	32	128	2	30	64	214.750	241.833	267.125	36.809	4263.500	4372.542	4438.625	55.483	64.2659	65.5668	1.4649	measured
1056	1280	1351680	single-workgroup-tree	40	32	-	40	160	2	30	64	218.292	252.750	268.584	17.336	4493.708	4604.625	4675.959	68.336	67.8637	69.0774	1.3599	measured
1056	1280	1351680	single-workgroup-tree	64	20	-	64	256	2	30	64	212.708	250.083	266.458	27.913	4132.958	4250.500	4346.750	66.457	62.2262	63.4987	1.4979	measured
1056	1280	1351680	single-workgroup-tree	80	16	-	80	320	2	30	64	216.958	247.542	274.167	41.606	4555.167	4669.084	4774.625	62.708	68.8605	70.1832	1.6558	measured
1056	1280	1351680	single-workgroup-tree	128	10	-	128	512	2	30	64	221.292	258.667	282.209	39.580	4824.708	4951.750	5063.292	72.159	73.0701	74.4934	1.7736	measured
1056	1280	1351680	single-workgroup-tree	160	8	-	160	640	2	30	64	217.750	248.375	272.125	19.607	4469.792	4589.250	4674.292	77.882	67.4927	68.9028	1.5474	measured
1056	1280	1351680	single-workgroup-tree	256	5	production	256	1024	2	30	64	216.458	240.291	263.375	18.301	4427.916	4529.000	4579.667	45.765	66.8485	68.0747	1.0169	measured
1056	1280	1351680	single-workgroup-tree	320	4	-	320	1280	2	30	64	216.333	248.125	269.666	27.410	4577.750	4734.000	4794.333	61.474	69.2288	71.2044	1.4109	measured
1056	1280	1351680	single-workgroup-tree	640	2	-	640	2560	2	30	64	232.333	251.375	280.166	18.116	5284.542	5448.250	5484.459	64.361	80.1938	82.4901	1.3092	measured
1056	775	818400	single-workgroup-tree	5	155	-	5	32	2	30	64	190.791	234.042	263.667	29.645	2986.542	3086.709	3156.250	58.330	44.3770	45.2804	1.3964	measured
1056	775	818400	single-workgroup-tree	25	31	-	25	112	2	30	64	185.292	222.958	238.875	17.176	2599.167	2729.667	2805.667	67.799	38.3155	39.7890	1.3488	measured
1056	775	818400	single-workgroup-tree	31	25	-	31	128	2	30	64	182.750	225.917	236.292	21.320	2656.083	2732.375	2826.792	60.866	39.2593	39.7850	1.3045	measured
1056	775	818400	single-workgroup-tree	155	5	production	155	624	2	30	64	186.250	226.709	240.792	24.869	2802.583	2916.375	2992.917	60.715	41.5291	42.6931	1.3585	measured
1056	785	828960	single-workgroup-tree	5	157	-	5	32	2	30	64	197.834	227.875	236.000	17.428	2953.500	3048.167	3170.791	66.977	43.7407	44.7665	1.3398	measured
1056	785	828960	single-workgroup-tree	157	5	production	157	640	2	30	64	191.167	224.667	235.750	21.923	2835.208	2965.875	3024.084	71.253	41.9689	43.5112	1.4790	measured
1056	899	949344	single-workgroup-tree	29	31	-	29	128	2	30	64	193.542	216.417	223.458	26.471	2949.000	3021.417	3155.458	86.349	43.7374	44.5238	1.7908	measured
1056	899	949344	single-workgroup-tree	31	29	production	31	128	2	30	64	193.666	214.167	222.584	26.044	2961.084	3039.791	3187.167	99.991	43.9273	44.8512	2.0005	measured
1056	1008	1064448	single-workgroup-tree	2	504	-	2	16	2	30	64	266.875	298.292	313.875	26.543	7859.917	8000.000	8067.125	69.775	120.5245	122.2493	1.5289	measured
1056	1008	1064448	single-workgroup-tree	3	336	-	3	16	2	30	64	212.167	245.083	262.875	40.139	4348.250	4483.167	4545.791	59.127	65.6521	67.2712	1.5757	measured
1056	1008	1064448	single-workgroup-tree	4	252	-	4	16	2	30	64	234.542	266.292	278.083	16.413	5457.083	5611.041	5689.167	72.478	82.8975	84.8373	1.4110	measured
1056	1008	1064448	single-workgroup-tree	6	168	-	6	32	2	30	64	219.542	248.583	267.291	17.398	4714.209	4864.541	4919.750	62.872	71.3439	73.2692	1.2741	measured
1056	1008	1064448	single-workgroup-tree	7	144	-	7	32	2	30	64	200.084	231.583	247.375	35.509	3505.209	3593.750	3681.750	56.766	52.4623	53.3677	1.4647	measured
1056	1008	1064448	single-workgroup-tree	8	126	-	8	32	2	30	64	202.000	224.958	247.417	28.481	3637.291	3775.708	3819.333	55.605	54.5284	56.3611	1.3347	measured
1056	1008	1064448	single-workgroup-tree	9	112	-	9	48	2	30	64	202.625	232.125	249.000	30.544	3558.000	3713.875	3769.958	76.018	53.2599	55.2659	1.6915	measured
1056	1008	1064448	single-workgroup-tree	12	84	-	12	48	2	30	64	207.458	220.625	251.750	16.676	3912.583	4078.917	4144.542	70.250	58.8115	61.2427	1.3798	measured
1056	1008	1064448	single-workgroup-tree	14	72	-	14	64	2	30	64	202.917	239.375	249.583	23.646	3801.209	3951.750	4019.000	75.762	57.1157	58.9266	1.5779	measured
1056	1008	1064448	single-workgroup-tree	16	63	-	16	64	2	30	64	199.334	229.209	247.708	17.601	3520.542	3605.125	3680.833	52.732	52.7176	53.5860	1.1164	measured
1056	1008	1064448	single-workgroup-tree	18	56	-	18	80	2	30	64	198.083	227.250	257.250	22.189	3306.625	3433.750	3481.667	57.875	49.3419	50.8968	1.2709	measured
1056	1008	1064448	single-workgroup-tree	21	48	-	21	96	2	30	64	188.834	222.750	252.125	19.443	3616.042	3756.000	3843.833	74.809	54.4001	56.0833	1.4961	measured
1056	1008	1064448	single-workgroup-tree	24	42	-	24	96	2	30	64	204.042	225.167	255.125	25.491	3575.459	3700.917	3746.542	55.701	53.5146	55.1706	1.2888	measured
1056	1008	1064448	single-workgroup-tree	28	36	-	28	112	2	30	64	198.292	226.125	247.458	39.971	3329.333	3445.750	3520.250	59.522	49.6991	51.1052	1.5793	measured
1056	1008	1064448	single-workgroup-tree	36	28	-	36	144	2	30	64	197.292	224.000	243.292	17.211	3351.750	3459.792	3567.917	73.571	50.0708	51.3618	1.4410	measured
1056	1008	1064448	single-workgroup-tree	42	24	-	42	176	2	30	64	187.125	222.083	247.666	40.574	3538.708	3660.166	3723.416	62.221	53.1997	54.5727	1.6317	measured
1056	1008	1064448	single-workgroup-tree	48	21	-	48	192	2	30	64	202.333	215.459	248.458	18.370	3540.125	3677.125	3778.416	73.312	52.9808	54.9471	1.4553	measured
1056	1008	1064448	single-workgroup-tree	56	18	-	56	224	2	30	64	198.958	220.250	240.792	26.958	3321.208	3478.333	3539.709	69.565	49.5595	51.7156	1.5321	measured
1056	1008	1064448	single-workgroup-tree	63	16	-	63	256	2	30	64	200.958	228.500	243.708	30.128	3479.583	3574.292	3657.084	53.184	52.0417	53.1078	1.3224	measured
1056	1008	1064448	single-workgroup-tree	72	14	-	72	288	2	30	64	207.125	220.667	248.708	19.957	3711.500	3839.209	3923.041	69.437	55.6250	57.4372	1.4190	measured
1056	1008	1064448	single-workgroup-tree	84	12	-	84	336	2	30	64	204.167	232.500	244.833	15.157	3784.667	3907.917	3997.083	67.114	56.8333	58.3400	1.3059	measured
1056	1008	1064448	single-workgroup-tree	112	9	-	112	448	2	30	64	204.500	228.583	246.958	15.859	3549.375	3651.791	3742.208	62.294	53.0933	54.3366	1.2405	measured
1056	1008	1064448	single-workgroup-tree	126	8	-	126	512	2	30	64	200.667	236.917	256.042	44.188	3525.750	3605.542	3681.709	50.889	52.7791	53.4702	1.5092	measured
1056	1008	1064448	single-workgroup-tree	144	7	-	144	576	2	30	64	199.125	227.292	252.750	42.279	3459.084	3558.375	3638.292	55.473	51.7454	52.8743	1.5516	measured
1056	1008	1064448	single-workgroup-tree	168	6	-	168	672	2	30	64	213.000	235.875	256.750	14.525	4287.458	4467.792	4539.583	68.620	64.6739	67.1733	1.3198	measured
1056	1008	1064448	single-workgroup-tree	252	4	production	252	1008	2	30	64	220.750	249.083	265.334	33.348	4866.916	5021.459	5107.750	83.693	73.7487	75.7520	1.8578	measured
1056	1008	1064448	single-workgroup-tree	336	3	-	336	1344	2	30	64	208.625	228.750	253.708	18.024	4025.292	4162.625	4234.084	69.800	60.5820	62.4425	1.3940	measured
1056	1008	1064448	single-workgroup-tree	504	2	-	504	2016	2	30	64	250.333	265.875	290.584	15.122	6580.125	6728.083	6795.833	68.026	100.4729	102.5747	1.3198	measured
1056	1094	1155264	single-workgroup-tree	2	547	production	2	16	2	30	64	221.041	258.209	271.417	27.135	4460.167	4592.292	4662.167	67.065	67.2877	68.7950	1.4952	measured
1056	1094	1155264	single-workgroup-tree	547	2	-	547	2192	2	30	64	226.375	253.334	267.291	14.767	4441.791	4557.042	4626.542	68.558	66.9114	68.3128	1.3226	measured
1056	1282	1353792	single-workgroup-tree	2	641	production	2	16	2	30	64	227.333	255.166	282.500	29.602	5179.042	5280.667	5346.209	55.560	78.5986	79.7699	1.3518	measured
1056	1282	1353792	single-workgroup-tree	641	2	-	641	2576	2	30	64	227.750	255.500	271.958	32.923	5169.667	5253.459	5341.500	64.763	78.4431	79.3327	1.5506	measured
2112	780	1647360	single-workgroup-tree	2	390	-	2	16	2	30	64	318.584	339.959	436.875	49.737	10840.583	10992.542	11059.542	79.988	167.0159	169.0886	2.0591	measured
2112	780	1647360	single-workgroup-tree	3	260	-	3	16	2	30	64	244.000	266.250	293.000	32.466	6061.959	6219.375	6295.125	80.339	92.3486	94.4940	1.7906	measured
2112	780	1647360	single-workgroup-tree	4	195	-	4	16	2	30	64	247.041	269.834	307.333	31.532	6462.167	6587.083	6661.166	62.893	98.6528	100.2738	1.4988	measured
2112	780	1647360	single-workgroup-tree	5	156	-	5	32	2	30	64	235.541	250.959	282.125	16.943	5711.041	5860.291	5928.250	65.730	86.9127	89.0370	1.3123	measured
2112	780	1647360	single-workgroup-tree	6	130	-	6	32	2	30	64	232.250	257.125	286.250	19.611	5628.125	5771.083	5845.292	67.384	85.6488	87.5231	1.3809	measured
2112	780	1647360	single-workgroup-tree	10	78	-	10	48	2	30	64	228.042	246.584	265.750	14.886	5066.958	5183.375	5225.000	71.156	76.8082	78.3618	1.3658	measured
2112	780	1647360	single-workgroup-tree	12	65	-	12	48	2	30	64	227.042	242.500	273.417	17.149	4985.125	5092.958	5168.792	61.558	75.5251	76.9914	1.2493	measured
2112	780	1647360	single-workgroup-tree	13	60	-	13	64	2	30	64	235.459	261.125	283.291	17.358	5633.375	5755.542	5830.541	63.911	85.6812	87.2130	1.2900	measured
2112	780	1647360	single-workgroup-tree	15	52	-	15	64	2	30	64	229.542	252.959	276.500	17.762	4920.250	5030.959	5106.542	66.806	74.4557	75.8413	1.3423	measured
2112	780	1647360	single-workgroup-tree	20	39	-	20	80	2	30	64	226.375	245.625	282.667	30.855	4962.084	5076.583	5109.459	44.741	75.1700	76.6819	1.1999	measured
2112	780	1647360	single-workgroup-tree	26	30	-	26	112	2	30	64	230.625	251.541	283.916	32.561	5298.833	5415.958	5488.167	74.822	80.4477	81.9749	1.7045	measured
2112	780	1647360	single-workgroup-tree	30	26	-	30	128	2	30	64	228.250	248.583	271.084	16.316	5179.708	5274.708	5339.417	55.150	78.5946	79.7798	1.1344	measured
2112	780	1647360	single-workgroup-tree	39	20	-	39	160	2	30	64	227.792	257.125	344.375	45.090	5059.334	5148.583	5228.834	52.874	76.6911	77.6422	1.5550	measured
2112	780	1647360	single-workgroup-tree	52	15	-	52	208	2	30	64	223.208	250.000	274.708	16.008	5017.416	5120.042	5174.708	54.903	76.0985	77.3023	1.1256	measured
2112	780	1647360	single-workgroup-tree	60	13	-	60	240	2	30	64	233.500	256.958	282.875	29.733	5416.167	5557.916	5617.458	61.248	82.2646	84.1422	1.4441	measured
2112	780	1647360	single-workgroup-tree	65	12	-	65	272	2	30	64	226.083	246.709	279.541	34.292	4959.375	5065.708	5130.750	50.384	75.1316	76.4920	1.3441	measured
2112	780	1647360	single-workgroup-tree	78	10	-	78	320	2	30	64	226.084	247.417	278.208	20.513	5009.292	5150.125	5210.916	68.757	75.9239	77.8208	1.4170	measured
2112	780	1647360	single-workgroup-tree	130	6	-	130	528	2	30	64	234.125	252.458	277.458	17.468	5414.334	5587.458	5637.459	58.892	82.2255	84.6825	1.2121	measured
2112	780	1647360	single-workgroup-tree	156	5	-	156	624	2	30	64	232.917	250.708	281.000	16.967	5387.833	5531.666	5585.666	61.724	81.8241	83.8247	1.2491	measured
2112	780	1647360	single-workgroup-tree	195	4	-	195	784	2	30	64	243.750	263.250	288.917	16.898	6067.875	6203.667	6292.250	72.137	92.4464	94.2923	1.4133	measured
2112	780	1647360	single-workgroup-tree	260	3	production	260	1040	2	30	64	238.250	257.875	296.375	23.329	5777.792	5906.875	5977.500	57.507	87.9292	89.6667	1.2831	measured
2112	780	1647360	single-workgroup-tree	390	2	-	390	1568	2	30	64	285.583	315.250	338.875	20.153	9033.834	9177.792	9225.292	63.112	138.8611	140.6753	1.3217	measured
2112	1042	2200704	single-workgroup-tree	2	521	production	2	16	2	30	64	273.875	305.500	331.167	29.330	7977.709	8116.500	8169.750	66.603	122.2831	123.9841	1.5227	measured
2112	1042	2200704	single-workgroup-tree	521	2	-	521	2096	2	30	64	273.250	303.000	310.750	12.827	7881.000	7992.792	8066.375	56.171	120.7579	122.0602	1.0952	measured
2112	774	1634688	single-workgroup-tree	2	387	-	2	16	2	30	64	275.166	313.708	343.833	33.876	8130.042	8247.375	8307.958	54.247	124.6806	125.9312	1.3988	measured
2112	774	1634688	single-workgroup-tree	3	258	-	3	16	2	30	64	285.000	312.083	333.583	15.733	8769.792	8827.208	8900.125	53.705	134.6792	135.1607	1.1022	measured
2112	774	1634688	single-workgroup-tree	6	129	-	6	32	2	30	64	231.417	262.750	281.209	22.696	5335.916	5452.500	5580.542	74.435	81.0238	82.3770	1.5418	measured
2112	774	1634688	single-workgroup-tree	9	86	-	9	48	2	30	64	230.250	260.291	281.959	20.929	5108.500	5180.833	5272.250	183.626	77.4325	78.1038	3.2469	measured
2112	774	1634688	single-workgroup-tree	18	43	-	18	80	2	30	64	226.959	256.959	279.584	23.843	4928.667	4999.166	5051.750	61.802	74.6303	75.2731	1.3594	measured
2112	774	1634688	single-workgroup-tree	43	18	-	43	176	2	30	64	226.542	254.875	282.334	27.721	4963.542	5022.541	5069.958	38.927	75.1905	75.6772	1.0579	measured
2112	774	1634688	single-workgroup-tree	86	9	-	86	352	2	30	64	229.042	253.458	279.792	34.851	5008.791	5095.125	5156.458	47.798	75.8690	76.8519	1.3119	measured
2112	774	1634688	single-workgroup-tree	129	6	-	129	528	2	30	64	230.250	254.833	277.625	18.037	5127.833	5205.292	5285.083	49.286	77.7394	78.5787	1.0686	measured
2112	774	1634688	single-workgroup-tree	258	3	production	258	1040	2	30	64	264.291	292.666	307.916	30.941	7512.666	7618.708	7694.542	54.419	115.0536	116.2864	1.3549	measured
2112	774	1634688	single-workgroup-tree	387	2	-	387	1552	2	30	64	265.292	290.125	314.709	17.420	7345.083	7460.875	7553.416	74.031	112.3776	113.8214	1.4516	measured
2112	783	1653696	single-workgroup-tree	3	261	-	3	16	2	30	64	237.833	246.375	251.791	7.316	5904.500	6046.833	6097.833	79.294	89.9471	92.0708	1.3748	measured
2112	783	1653696	single-workgroup-tree	9	87	-	9	48	2	30	64	232.250	239.708	245.167	3.907	5548.584	5665.292	5771.125	80.049	84.3863	86.1204	1.3326	measured
2112	783	1653696	single-workgroup-tree	27	29	-	27	112	2	30	64	221.833	231.750	235.667	25.639	4890.625	5006.042	5060.792	53.248	74.1078	75.7824	1.2522	measured
2112	783	1653696	single-workgroup-tree	29	27	-	29	128	2	30	64	222.541	230.083	235.500	18.944	4884.625	4974.333	5022.208	50.362	74.0013	75.3056	1.1001	measured
2112	783	1653696	single-workgroup-tree	87	9	-	87	352	2	30	64	228.083	236.125	251.083	27.275	5307.417	5445.750	5494.833	68.421	80.6243	82.6925	1.5190	measured
2112	783	1653696	single-workgroup-tree	261	3	production	261	1056	2	30	64	232.875	241.917	246.958	37.975	5562.958	5696.875	5734.583	56.597	84.6045	86.5866	1.5011	measured
2112	900	1900800	single-workgroup-tree	2	450	-	2	16	2	30	64	341.750	372.083	398.292	26.869	12463.667	12592.250	12643.125	59.727	192.4114	193.9709	1.3745	measured
2112	900	1900800	single-workgroup-tree	3	300	-	3	16	2	30	64	257.000	292.167	312.625	28.176	6704.875	6840.834	6911.500	67.699	102.3472	103.9471	1.5218	measured
2112	900	1900800	single-workgroup-tree	4	225	-	4	16	2	30	64	252.792	279.542	307.166	31.549	6758.208	6873.042	6936.083	56.970	103.2606	104.6587	1.4051	measured
2112	900	1900800	single-workgroup-tree	5	180	-	5	32	2	30	64	273.250	304.209	328.292	40.425	8158.500	8306.292	8383.625	65.367	125.1627	127.0172	1.6792	measured
2112	900	1900800	single-workgroup-tree	6	150	-	6	32	2	30	64	265.583	302.250	319.041	22.941	7721.917	7831.541	7908.417	62.041	118.3545	119.5126	1.3489	measured
2112	900	1900800	single-workgroup-tree	9	100	-	9	48	2	30	64	238.041	265.917	289.667	27.083	5790.375	5944.584	5982.459	57.777	88.1323	90.1376	1.3470	measured
2112	900	1900800	single-workgroup-tree	10	90	-	10	48	2	30	64	253.166	280.375	312.541	21.370	6801.667	6948.916	6997.583	74.246	103.9445	105.8499	1.5177	measured
2112	900	1900800	single-workgroup-tree	12	75	-	12	48	2	30	64	242.667	266.083	294.917	25.682	6109.541	6274.750	6319.584	56.716	93.1250	95.3757	1.3079	measured
2112	900	1900800	single-workgroup-tree	15	60	-	15	64	2	30	64	244.792	272.459	301.084	27.500	6305.541	6438.458	6505.584	72.843	96.2024	97.8730	1.5927	measured
2112	900	1900800	single-workgroup-tree	18	50	-	18	80	2	30	64	237.250	260.416	293.625	40.852	5651.667	5764.917	5832.208	57.721	85.9431	87.3730	1.5647	measured
2112	900	1900800	single-workgroup-tree	20	45	-	20	80	2	30	64	239.125	256.125	287.709	19.007	5673.375	5810.584	5837.917	55.201	86.2579	88.1660	1.1779	measured
2112	900	1900800	single-workgroup-tree	25	36	-	25	112	2	30	64	235.042	258.250	286.708	19.303	5622.708	5750.500	5790.667	46.287	85.5185	87.1786	1.0411	measured
2112	900	1900800	single-workgroup-tree	30	30	-	30	128	2	30	64	242.542	271.917	296.417	36.473	6109.125	6272.833	6343.916	61.560	93.1204	95.2526	1.5561	measured
2112	900	1900800	single-workgroup-tree	36	25	-	36	144	2	30	64	236.000	261.292	284.084	41.328	5727.166	5856.292	5897.708	61.234	87.1614	88.8095	1.6280	measured
2112	900	1900800	single-workgroup-tree	45	20	-	45	192	2	30	64	238.583	263.625	287.375	39.092	5656.959	5786.708	5826.625	54.450	86.0060	87.6680	1.4848	measured
2112	900	1900800	single-workgroup-tree	50	18	-	50	208	2	30	64	236.541	257.750	288.166	18.750	5686.208	5782.792	5829.375	43.734	86.5027	87.6991	0.9918	measured
2112	900	1900800	single-workgroup-tree	60	15	-	60	240	2	30	64	243.583	267.209	293.916	34.335	6128.917	6265.375	6326.666	58.241	93.4180	95.2090	1.4695	measured
2112	900	1900800	single-workgroup-tree	75	12	-	75	304	2	30	64	239.125	266.833	295.916	32.437	5944.750	6068.916	6159.541	69.577	90.5655	92.0966	1.6193	measured
2112	900	1900800	single-workgroup-tree	90	10	-	90	368	2	30	64	238.584	270.000	298.416	19.631	6424.959	6548.875	6617.208	63.038	98.1964	99.6647	1.3122	measured
2112	900	1900800	single-workgroup-tree	100	9	-	100	400	2	30	64	240.083	265.459	291.791	32.514	5777.333	5884.125	5939.084	56.093	87.8929	89.1852	1.4065	measured
2112	900	1900800	single-workgroup-tree	150	6	-	150	608	2	30	64	255.000	281.792	309.875	31.873	7029.917	7155.084	7250.208	70.549	107.5384	109.0999	1.6257	measured
2112	900	1900800	single-workgroup-tree	180	5	-	180	720	2	30	64	263.042	289.125	315.125	21.291	7305.583	7474.709	7569.083	76.468	111.7864	114.0569	1.5517	measured
2112	900	1900800	single-workgroup-tree	225	4	production	225	912	2	30	64	242.917	274.167	304.250	23.893	6149.542	6257.667	6327.417	58.199	93.7560	94.9762	1.3031	measured
2112	900	1900800	single-workgroup-tree	300	3	-	300	1200	2	30	64	245.417	278.708	293.167	18.851	6360.250	6479.666	6555.125	52.755	97.0608	98.4279	1.1366	measured
2112	900	1900800	single-workgroup-tree	450	2	-	450	1808	2	30	64	308.000	335.541	357.417	18.288	10321.250	10468.000	10513.709	53.585	158.9405	160.8327	1.1409	measured
2112	1006	2124672	single-workgroup-tree	2	503	-	2	16	2	30	64	311.333	347.334	373.167	38.445	10504.458	10579.666	10615.250	40.803	161.7956	162.4180	1.2579	measured
2112	1006	2124672	single-workgroup-tree	503	2	production	503	2016	2	30	64	292.708	324.583	341.916	18.183	9369.166	9502.083	9555.792	58.480	144.0708	145.6746	1.2169	measured
2112	1082	2285184	single-workgroup-tree	2	541	production	2	16	2	30	64	281.208	316.000	325.208	15.636	8235.416	8372.084	8463.375	75.075	126.2573	127.8743	1.4399	measured
2112	1082	2285184	single-workgroup-tree	541	2	-	541	2176	2	30	64	278.208	311.084	323.625	14.220	8139.125	8231.792	8306.625	57.835	124.7765	125.7255	1.1437	measured
