# spike	reduction-tree-width-interactions
# mode	TreeWidthInteractions
# metric	wall-clock microseconds, commit to completed
# warmup	8
# repetitions	30
# batch	64
# contract	FLUSH_AND_REASSOCIATE_F32
# declaration	BoundMetalCompileDeclaration::first_macos_apple9
# device	Apple M4 Max
# device_apple9	true
# device_max_threads_per_threadgroup	1024
# device_max_threadgroup_memory	32768
# concurrent_build_processes_before	0
# executable_sha256_before	f9bac263c0a140f5843667550a0b5373cc7a21c784dbefb79f837bf4fc6c7b29
# load_before	3.14 3.58 3.68
# oracle_tie	4x16	reference-checked
rows	contributors	elements	strategy	partitions	per_partition	production	widest_workgroup	threadgroup_bytes	encoders	reps	batch	submit_min_us	submit_p50_us	submit_p90_us	submit_stddev_us	batch_min_us	batch_p50_us	batch_p90_us	batch_stddev_us	amortized_min_us	amortized_p50_us	amortized_stddev_us	status
8	1280	10240	single-workgroup-tree	5	256	-	5	32	2	30	64	112.791	150.541	164.042	27.732	499.292	575.708	607.667	34.016	6.1349	6.7487	0.9801	measured
8	1280	10240	single-workgroup-tree	8	160	-	8	32	2	30	64	119.250	150.791	171.917	17.631	608.458	685.542	722.417	37.533	7.7652	8.4881	0.8756	measured
8	1280	10240	single-workgroup-tree	10	128	-	10	48	2	30	64	127.167	159.250	189.875	29.255	906.500	991.791	1053.667	51.238	12.3704	13.2149	1.2777	measured
8	1280	10240	single-workgroup-tree	16	80	-	16	64	2	30	64	119.708	147.542	179.583	29.617	678.125	739.042	798.583	44.164	8.8638	9.3889	1.1711	measured
8	1280	10240	single-workgroup-tree	20	64	-	20	80	2	30	64	111.041	150.167	181.917	31.850	352.833	406.417	475.458	47.966	3.8380	4.0675	1.2669	measured
8	1280	10240	single-workgroup-tree	32	40	-	32	128	2	30	64	116.334	147.709	168.250	18.836	439.083	484.750	553.334	53.534	5.1230	5.3499	1.1487	measured
8	1280	10240	single-workgroup-tree	40	32	-	40	160	2	30	64	112.792	149.834	159.541	28.202	479.375	513.000	561.833	38.536	5.8188	5.7645	1.0593	measured
8	1280	10240	single-workgroup-tree	64	20	-	64	256	2	30	64	116.334	149.375	163.083	33.779	345.917	383.375	415.000	24.279	3.6442	3.7143	0.9216	measured
8	1280	10240	single-workgroup-tree	80	16	-	80	320	2	30	64	113.208	147.166	157.583	17.786	560.291	592.666	715.167	62.812	7.0966	7.0714	1.2793	measured
8	1280	10240	single-workgroup-tree	128	10	-	128	512	2	30	64	116.542	146.791	159.333	18.299	704.834	766.417	823.875	43.162	9.3380	9.8353	0.9756	measured
