layer	tensor	position	stage	sha256	l2_norm	max_abs_head	max_abs_lane	max_abs_hex	max_abs
8	v_heads	10	decode	1622a792fc81962cc1968687a0f156a6b431a5644304f39fb3974042d36ea7f7	31.2414961194897	6	8	0x40df0408	6.969242095947266
8	v_heads	11	decode	cfc994a1385a955fde428ea699dc137358cbcec3686012de3e4df3e7039f2186	18.562390436564296	5	114	0x40083753	2.1283767223358154
8	v_heads	12	decode	dac1853be682ddf6a7627013faaaf967aab97189b61325b4c3c7ddc90ec9020e	22.868401128175645	7	53	0xc0487634	-3.1322145462036133
8	v_heads	13	decode	0f1f88753c725fb4a06e7f3d9d87c588f3cd018a3ba86de3ca9684f3e879b692	19.10334763560022	3	82	0xc026a4f9	-2.6038191318511963
8	v_heads	14	decode	5ee2302917fc8a35a057babd4634fb12ac20f39d798e0433ada8ab9eed87b234	21.173745210622997	3	82	0xc073fbe1	-3.812248468399048
8	v_heads	15	decode	22aa624ec127987e2d5d08d1c9c8fdf5919539a705e0941fa6dd74ec8f07cc91	20.914600768207272	1	12	0xc0513da0	-3.2693862915039062
8	v_heads	16	decode	267a046f22bef1963ea77b45b89c846269d3fa208186bee82da41dc810c2603b	93.55309584167708	6	8	0x41b5ec42	22.740360260009766
8	v_heads	17	decode	2440fac344946f2a00dd617bfec51e1c5667f719df37ce9c84e1216ed6ce9dc9	18.067195089663187	7	53	0xc0286f59	-2.63179612159729
9	k_rope	0	prefill	3129f1c15aa0114e2ba84a0420f402b74494171ae5c4e0d5b68905823542e1f1	53.507994974141305	6	63	0xc19892ed	-19.071741104125977
9	k_rope	1	prefill	0f2b39d64b18327322351d6c2137de947c77e8df6fd4eae427cad9801c57e529	130.26112451065538	0	117	0x421e7287	39.61184310913086
9	k_rope	2	prefill	4c94351cf35fe67c10cc322a78e0862177395c79d5cb7a19120c2aecd951fb8c	120.57436391322256	0	117	0x420bc22e	34.93962860107422
9	k_rope	3	prefill	deb967158b4cceb802068d3bc8079ad5f232138f9577b980dc290f3c355bf9f2	111.68235410208428	5	117	0x41f11540	30.1353759765625
9	k_rope	4	prefill	762ca7bc5d52d44dd042cdab57f194ec37ed02589028c0e85de822e031f728c2	118.97022537421114	0	117	0x41efc025	29.968820571899414
9	k_rope	5	prefill	ce582aba28fd014abf81ec1e708af41eee8d28cf1bd6a0973abec4084e6aaaa7	115.6915527018268	5	117	0x41ea4176	29.281963348388672
9	k_rope	6	prefill	e386c4a1e3bfe0937d90e1415f8d25671fcafdcc96125618160b43724e8fa07c	117.45170475291366	6	117	0x41f4ce35	30.60068702697754
9	k_rope	7	prefill	4b412a883e8ba54ac0f31203e2afb8694c9ef4968692b5b9b3bc801a49f9b2fa	117.99913571885334	5	117	0x41f279bc	30.30944061279297
9	k_rope	8	prefill	2aaa4d48d6dffe7f4d3c917a4afd1cffd5cdb1ce48007bb94deda2a5d8529e9b	115.42418873743117	5	117	0x41eb5df8	29.420883178710938
9	k_rope	9	prefill	06dd50cbe89fcfae1620337c310df72637b8d2f1e72a2fbf672ac744adfdb525	121.54606322381134	2	117	0xc2046151	-33.095035552978516
9	k_rope	10	decode	74e04447365fd7a959aeeb1406dd46c5e262d1e8e0ba5b3f2d936d0c7d48f2e6	120.73258470587763	1	117	0x41f36894	30.426063537597656
9	k_rope	11	decode	a93a7b5f663e218d9012b920329d97d1af954654baa37d917bb4b18e083d7c5c	130.84320999972448	5	117	0x420c109d	35.0162239074707
9	k_rope	12	decode	5b8f75645e1466961b2a75a1f81e9802918455c97c4c7984d5f70a8d500176bf	127.25917425267825	5	117	0x4211a064	36.40663146972656
9	k_rope	13	decode	10f1b4391a45cd7ebb77fd201deaae0d3419ec949de1b97333aa2b8f146ca09a	121.61326491299508	2	117	0xc20626e2	-33.53797149658203
9	k_rope	14	decode	66faf286327e7223d0434423e88b635f1811b2b9f59e46efe0850b37068ee84a	119.59617422571154	5	117	0x4203cc53	32.94953536987305
9	k_rope	15	decode	28cee3f48bb05c83c2b5fce140861333201b087c150ba4b5e105d0795d22b3e1	110.67034288703124	5	117	0x4202c227	32.68960189819336
9	k_rope	16	decode	c67df658e55cbc2e1095d08063e6795e6e1ba655a9f24d32bdaabc4e42d1dab4	117.85371176855362	6	117	0x42154c00	37.32421875
9	k_rope	17	decode	52cb4c06217b52f7b145152c75b5fdb737095343756c2aa0182d3154f09e1add	125.78123192557763	5	117	0x42081b0c	34.02641296386719
9	v_heads	0	prefill	3315dd149cdf41f0842b09d2b52eebeba6b78cbd9484105d71a13a7d33402cbf	5.171474231613595	4	100	0x3fc48774	1.535383701324463
9	v_heads	1	prefill	4862310128933abb5b508ea7c0e4b330ca8c72f19edd1488ef1a237c6e8cbc92	22.000517874040916	4	98	0x402c86e4	2.695733070373535
9	v_heads	2	prefill	3dc8dd0723260b52a3a8477a5cf4edd5f181c7781dfd0a886b3939562f904479	24.757789228250903	5	84	0xc03e3e12	-2.972538471221924
9	v_heads	3	prefill	34302606d6012e4aea06e6f76e19f5fc4863a76058c9a58c15f9791fa62e82c0	28.31129314227831	6	7	0xc07b4322	-3.9259724617004395
9	v_heads	4	prefill	68aaf70f45defedfb7e76c4ee712b81f07ab46f98b42727a5c0a230b5fd71206	26.319035747242665	2	87	0x40608d0b	3.50860857963562
9	v_heads	5	prefill	cdcdaeb5b438a796a358d03ed3e2c6bfe3bffba928c7091ff9bce4b7f4a251f0	29.43434823513063	1	125	0x404f9972	3.2437405586242676
9	v_heads	6	prefill	b2e0f67c7005fc5fd959d64e41ebda72d77bdc8c790ba253b0af86bcc69e0d6a	26.46263052073895	2	46	0xc054665f	-3.3187482357025146
9	v_heads	7	prefill	fef8e63f0c2df33ab569d09982dd8f7373959be18972c72ecb7a3ce7ec94ef2b	24.49529558820397	6	98	0x404f5d82	3.240082263946533
9	v_heads	8	prefill	604ebfe7d6c5ce85232a0dd11991f1847fb5e18885a25858897922cd8d0374db	26.147923555801935	6	98	0x409ff8b3	4.999108791351318
9	v_heads	9	prefill	2e8357ea7764744b6fd2ca00023f52e8a20d19acbd235417b3d3b8dcf9a447ef	23.49998988244286	2	87	0x4094200b	4.62891149520874
9	v_heads	10	decode	06483c4ddf40666eb3d11ba2258e72843922141b4f530103af9f22377b816b39	21.971142668377222	0	19	0xc0439fa6	-3.056619167327881
9	v_heads	11	decode	ceb591cdac57a58bb2ae9779586a52704b6ee629e9be87980c449892fe01139c	25.482459684941258	6	92	0xc08c242a	-4.3794145584106445
9	v_heads	12	decode	43170782d32556f0ca327b129de1b0f3ae20f2e415603ddbe3d4296bf8f8b57b	25.686097355396694	6	7	0xc05a938e	-3.4152560234069824
9	v_heads	13	decode	fece5477364199d290ce625acb1c3004c26b54bed7a2e5cce2f0108fd87c0018	23.64508443963615	6	7	0xc0a2670a	-5.075078010559082
9	v_heads	14	decode	66ca3b9dcb231060e61aacad986a84db9d080c92df364d6b5cc09e634b3f1e57	24.429677360819678	6	92	0xc0a005a7	-5.00068998336792
9	v_heads	15	decode	b793e5b6245fe3d2650555f9a16fd644e024e108d2a7e4f22493424053c6159f	26.911439658242728	6	92	0xc09073ab	-4.514119625091553
9	v_heads	16	decode	ee0f28d792895c36c4b30bf438d56f0fb75a666ff4fd138893b0b9961a331ebf	28.489071569111434	6	7	0xc06ae84e	-3.67042875289917
9	v_heads	17	decode	b1cb6afbaac7d3cd73dd3e9c14e04fbf7ca401e61d47482eef281476fc1b18a1	23.382359093420295	6	92	0xc0903bf9	-4.507320880889893
10	k_rope	0	prefill	070bbd59d103edb76496decf64654bcddfac31c73f550b5814ddd60695925f1e	51.61745607445811	1	124	0xc1862954	-16.770179748535156
10	k_rope	1	prefill	14bbdb92b580212bff9248ba2c0f8ba6928b1d3cf75dd8cb33cd7f3ed36c24cc	153.7958385128956	1	49	0xc257b586	-53.927268981933594
10	k_rope	2	prefill	2f250838bf4231410eff673f2756b155de2b4836b2c949f3bdc99790033efd3c	151.43502918379468	4	49	0x424bac99	50.91855239868164
10	k_rope	3	prefill	42eea83923cc3d85da2692c49a7682064d76dd145c26e87f370053c837a88f95	145.2023879187918	4	49	0x424946c2	50.31909942626953
10	k_rope	4	prefill	1e3099de1406772170ab82d4d29733ebe485770b8ca0ea0c365fa064e2dff68a	147.98013751365573	2	49	0x424b660b	50.84965133666992
10	k_rope	5	prefill	235731e9afe282fb8428bb2f887ca14f28fc2cf3c57f7e42ab1099825eb5516f	137.74730750519961	6	49	0xc2317dd0	-44.37286376953125
10	k_rope	6	prefill	48ad02b881662fc08bdcd05aa8a7c38cfbd7badb7e17d16c18a3a26d5c85c943	133.6447031363476	0	49	0x423105c2	44.25562286376953
10	k_rope	7	prefill	cd830393f7fe57025fa622b6b1b96ea4107f3244b3981c1704ce8435c3acf4e9	145.1900124621659	0	49	0x423a0eaf	46.514339447021484
10	k_rope	8	prefill	691ab737006cd5567d6b59e9519d821a0a2919fb43595e530b44a154c7c84a19	144.07998142864525	0	49	0x42405b63	48.0892448425293
10	k_rope	9	prefill	1e227ff14f9ea9eebb520a1c03c79cd30767c7e79cf3b412863119aef446fb9b	135.22728148093236	6	49	0xc22d87fb	-43.38279342651367
10	k_rope	10	decode	fda3849619152ce46d102fa5a49e6ef0bc97bb504ef0983c20f8f687175a33d8	126.30832928061209	1	49	0xc24115c8	-48.271270751953125
10	k_rope	11	decode	fce9179694820f54b6ee8e012a7dfceb345e9af7eb0bf4af643e57fdf0256245	179.59335604161143	6	49	0xc27334e1	-60.801639556884766
10	k_rope	12	decode	dd0615eb769b4b3f0a49845e7007895eb41d74a926fb22fdc939713aef2b848e	165.87098390560007	2	49	0x425fbba3	55.9332389831543
10	k_rope	13	decode	670c5297a79bf9af38e3b8abfa0adc90adab4b98c8b6f64e01a80721ca3100e4	157.6928628435269	4	49	0x42674775	57.81978225708008
10	k_rope	14	decode	3177400555a5104a8306382e67c03249afda7bbed6421ac779e89c457ad8090f	154.10864231261024	4	49	0x42573ace	53.80742645263672
10	k_rope	15	decode	90823aa9b42aa7887eb5502c2253606c0c25ccb2757f5c98e44f1cac26e0c76e	148.77945804648223	1	49	0xc24124a1	-48.285770416259766
10	k_rope	16	decode	0e5d8ba5f2e56ac68e5ca6869c53d7ed2cbfe9d695cc8a585b44895168967bd7	133.83959663350336	2	49	0x4241090e	48.25884246826172
10	k_rope	17	decode	4074aa86fc156a78314082680a367f4f62316e79bb730fbcc3fdb8eff9343156	170.2138168573289	1	49	0xc272878d	-60.63237380981445
10	v_heads	0	prefill	d782857445148d29d40d5c0f755936fc8cf2fae740a2f63681286df8a032b6a9	5.348936107572304	1	22	0xbfce39c4	-1.611137866973877
10	v_heads	1	prefill	9e65f865c77930ea7dd87606b2b568d040f1ea413a6b968bd05273aca7e1f1f7	20.81730489354858	4	94	0xc05863e2	-3.381096363067627
10	v_heads	2	prefill	a91ff353ba03f39b2fbf81284754359a22f38a64ae48d778ae2cc37f77686c4d	26.901280357579008	7	70	0xc09ee77e	-4.965758323669434
10	v_heads	3	prefill	2c9c0a508445eab4538890cdcb2f440b7a8c24f8a1a5792188bb000893772ef9	26.808248677495392	7	70	0xc07d9475	-3.962186098098755
10	v_heads	4	prefill	dcaa53f6ccf49139ce1686adf33ccc1a9801b38b0aab620c8a4b1fdcd96fe47b	25.620220300018417	0	8	0xc041f2fc	-3.0304555892944336
10	v_heads	5	prefill	013720ccd774a167fdb78d26d6d576f3ba98d5d78670f7e3d62c3a5417fa6d0a	30.91557722303714	5	92	0x408b860f	4.360114574432373
10	v_heads	6	prefill	9936619c38aee365a26f9c5b3f914364ae190919cf8d7c0033ee437d9abe075f	28.397367953318934	3	62	0xc0644e12	-3.567265033721924
10	v_heads	7	prefill	35e0458f131d6d69efbc8cfca8b3866510fac2cd7dd15245789dba5acb4c6977	24.694500566353334	6	15	0xc0763f1b	-3.8476016521453857
10	v_heads	8	prefill	f833d8a8c6ace27efea82f408caa72fb957655a800c69f4a56fd0f59b67498c2	24.610890289226695	5	92	0x40863033	4.193383693695068
10	v_heads	9	prefill	4256eec115306db2f039a843255a343c56aede986a855a9cb8d8b785a61508e6	24.224279881494503	5	63	0xc09995dd	-4.799543857574463
10	v_heads	10	decode	3feb43bd03b0d792fbb23096e888f8f93e57763841a82758504759995a7b4759	26.083403265159212	7	41	0x40c464ce	6.13730525970459
10	v_heads	11	decode	20169b724ef62a10a82eb79938a2991a385ccfeb220a0f5f1c061ec73e8185c6	23.642420347476246	0	26	0xc03eb424	-2.9797449111938477
10	v_heads	12	decode	34606c05d7c8b8aeb7eeedc247f59e7b7c7abc8c99c834ba1a8e10e36255e8c6	24.423638566949446	1	94	0x407fc95e	3.9966654777526855
10	v_heads	13	decode	308e2b45cf67f2a1d9358ca3d33b29163849f4196341a1a70e3311b0800168ae	24.622707532377383	4	41	0xc08215de	-4.065169334411621
10	v_heads	14	decode	35a7aa1770b1581bf1569786077ec2f9b59fb3671f9b60c3438587eb0f0ab36b	23.19043951990845	6	30	0x4046be36	3.1053595542907715
10	v_heads	15	decode	ba8fb28769fbd37441e4a9bd94cd65ba70305dbf8f92b17c1b10ab83ce02cb04	27.32563580567213	6	30	0x408166f8	4.043819427490234
10	v_heads	16	decode	73eb3a1b756df0060573c7e56cdf4a51d70ed292de2801110843e766c4771760	35.0923644211353	7	41	0x410f90ca	8.972848892211914
10	v_heads	17	decode	c732e66706b076b0ff17e970cf84a8098a63d099cc0f009c575b46b77ad94b0b	22.507405235220688	6	15	0xc0599b41	-3.4001009464263916
11	k_rope	0	prefill	aded1d54fad12dab89cd44dcdc943b3892bcb747fe0f6d2d7cf8b59b70d0429a	100.01794888867452	1	126	0xc232a17d	-44.6577033996582
11	k_rope	1	prefill	01705a808a042ac9b2ad732ae1bff27066fa72325d48030e0d2b441f42a84eb9	81.03947623424445	1	126	0xc1a66cfe	-20.803218841552734
11	k_rope	2	prefill	7d6d587463133d2a6f7eb44f1ddea96ebdcdee1f5c9903a0c8b68b23e1fd3ff4	80.49129254540003	1	126	0xc1aee5ef	-21.862272262573242
11	k_rope	3	prefill	e6352fd9da7d08d32386b39df1046041ee6dedb9dd6220ac6ceff64ecac1ece8	81.02069262878783	1	126	0xc1932bb4	-18.396339416503906
11	k_rope	4	prefill	9ed58482e0ebdc9a2a4eb3a606fd83b4d755bf9dd15488bfbc2823e81e682113	79.92690014799784	1	126	0xc1a053e8	-20.040969848632812
11	k_rope	5	prefill	6971422155aaba420f95f2af18e9371e3236ab534003981a1e5ca492971bb52c	80.06147438515514	1	126	0xc1ceec35	-25.86533546447754
11	k_rope	6	prefill	2af5a9eecd8b7c448c8f2d813404dad51da9f2ef7dda1dd47572ea4f449520e0	80.20581249834308	1	126	0xc1c8f522	-25.119693756103516
11	k_rope	7	prefill	d93b2aa2ab2fd96ec70ffb348afb0fba0a9d6bd8e47d2510119262fc23f3a91f	78.28517648935106	1	126	0xc189829d	-17.18877601623535
11	k_rope	8	prefill	e15762de761c48411d177db0ab16ec8c6fdf2ebf39d8511699330284eb382eee	80.4336456899833	1	126	0xc1a0c221	-20.094789505004883
11	k_rope	9	prefill	e21a3c661ceba7a208393dfa7808f8759a242790217b146b0e7a92b91e94a71f	81.52995175077925	1	126	0xc1c462ab	-24.54817771911621
11	k_rope	10	decode	a438335f15d76abc5a71032145b444b8e245271133250471885758cb058ce095	76.35453977176768	1	126	0xc183d52a	-16.479084014892578
11	k_rope	11	decode	42843cbfc22f4949f06a4119389e317a70d87678cb3a9049e6d482ca9e0638de	80.01795601315261	1	126	0xc1971b99	-18.88847541809082
11	k_rope	12	decode	6a16c9d4bf09d0a91ba66d7efd1e70992a73495c1a230c38eaaaa87493006616	79.79251439330939	1	126	0xc189be95	-17.21805763244629
11	k_rope	13	decode	c401fc215f55116ac5632da841ee47b49440ada43422db291188572ffe2b53b3	78.91801175652448	1	62	0x41796a3a	15.588434219360352
11	k_rope	14	decode	2fb643264e7f577b1ec024eafb263f7c416199b4fdaf2cb2ce263818794e41b4	78.61495642313722	1	126	0xc19139fd	-18.1533145904541
11	k_rope	15	decode	4a3dcbf65e5f3abf0d803c03e6f81a06c777540c25e088afac5c7c6556718e33	80.05529061126838	1	126	0xc1ab837e	-21.439205169677734
11	k_rope	16	decode	b1963a4031b70cac96020da07740e23c225d02c0574469e8d0020ee6b8767bc6	77.84356388048496	1	126	0xc1a93a8f	-21.153593063354492
11	k_rope	17	decode	d668db608eeb3e31ffac161034108b9f1e33ed59fba2a5d3e1eadf2752e18f0d	79.70945931950288	1	126	0xc17d3c65	-15.827244758605957
11	v_heads	0	prefill	2d112ea9a5bb5db7d1b95b056ca63f456decbad772e9cf68e4bb02449c498408	4.634487824664879	6	84	0xbfb74aab	-1.4319661855697632
11	v_heads	1	prefill	dde70960f04a9996f1c1bc6ffea6a27c9e6993b22cb4796b5a13ff5d45aac41c	29.084837179144536	6	36	0xc0a9a18e	-5.300971031188965
11	v_heads	2	prefill	d138655e9c1bf39f30cdbb6d0f8793a5d1f24b51850c25ff758fb886b776fd4b	34.296689850843855	1	21	0xc0b9bf2c	-5.804586410522461
11	v_heads	3	prefill	231f7afe35dca24db76f6249ded588966a39a3e6055dbfae5ac4001487ffe49c	34.42597106356733	1	21	0xc0e30c49	-7.095249652862549
11	v_heads	4	prefill	d93fef20b12c40be19670d0320af4520ac7bcd33222d0db87f367b7f36b0a85f	35.13025788697815	1	21	0xc0d32892	-6.598702430725098
11	v_heads	5	prefill	202af78ac5d4680b0cf98abfc8105345c9261b919cb153988b2bef5bab3be745	37.119576112542305	6	58	0xc0a3ccec	-5.118764877319336
11	v_heads	6	prefill	0f8afb164cfaafeea7d967295839f56c78906f0a8325595589fe7d19bf4585ee	32.901359062980504	1	21	0xc09d2c7a	-4.911679267883301
11	v_heads	7	prefill	527157e28822850c69af33f72dfa048ecf07dab10a5f30d998a3a1027f6a6a48	33.869061361079694	1	21	0xc0ba4628	-5.821063995361328
11	v_heads	8	prefill	44b9c227e8ef8b1089295d4c11931a908b46dadc3693f392cd8b2a3d4c8ffa4b	34.27058707070287	1	21	0xc0cc3d28	-6.382465362548828
11	v_heads	9	prefill	766f1d2f9c3d5028459aa02a5bd8449b10881481bca49f2a6fc0e49367386613	25.376898087946934	7	48	0xc09d855d	-4.922529697418213
11	v_heads	10	decode	68428bb7b2bb19d7cd10ed938575f652a7256f87887ec5061def93ee0a03f471	45.29039612305255	5	36	0x4108bad9	8.54561710357666
11	v_heads	11	decode	6bbcbc0420f3f98c34c5bb0c62d0a6271d4dc2e53d4f2b4e8f61e8c9215426a1	31.635094502900085	6	36	0xc0da3f3e	-6.820219993591309
11	v_heads	12	decode	ac82b2dffccdf3b77332c87519c630f09a218d2bf7d7529ada0dd0e762a2fc7b	33.658541454417275	6	36	0xc0e5eee8	-7.185413360595703
11	v_heads	13	decode	f3a4fe4fc27948e83b53ff516229493ef4a36f7fcdeb968827960534d0d0b742	28.49720155715415	6	36	0xc0a93068	-5.287158966064453
11	v_heads	14	decode	1142e7b0340cf71eea232ce72adaa387c30d8a7d813160286d6d22016c960178	30.33255617667762	6	36	0xc0a9561f	-5.291762828826904
11	v_heads	15	decode	56a56fc6e529fd9aa91e5773db1233391fe97a0f82cbbebcecf99cd56782bdb7	33.03870460644085	1	21	0xc0a13ab1	-5.038414478302002
11	v_heads	16	decode	b6a7b7f5cf321fd5ab59308fa98254f0d4b5e4fd90e65ffc5928ef8c460b10ed	60.769631310819726	5	117	0xc133126e	-11.191999435424805
11	v_heads	17	decode	0a485c10397b3addcbbfba746ab296f674e29bbe674db54a4dae6d7325a720c4	33.53695422535513	1	21	0xc0c19400	-6.04931640625
12	k_rope	0	prefill	f41c9c55e1ab4a5c5a84e430edcb6fb70c5029e4940f76bc454d98bbfd7deb98	63.705857571453386	0	62	0x41ce8b34	25.817970275878906
12	k_rope	1	prefill	9e2dd8864a07acbe645fe44e78d405edb239ed3503c1f1ffaec966e160010542	125.88404600525665	7	49	0x42642b3e	57.04222869873047
12	k_rope	2	prefill	1971beb25602b834cb22b1f94a8254b980f82fdaa54531d5d11430a4d6447299	109.74121838742191	2	49	0x4223c875	40.94575881958008
12	k_rope	3	prefill	528d6313c67efe8f546ae1d3506be8c547ec027bec2846ffcf44991a6e95baba	118.46655786157037	2	49	0x42316ad4	44.35432434082031
12	k_rope	4	prefill	d8df5d7348bf6f4a01b18032740d4b8d0bc3f5c568f44e1526facb569b12d20a	125.251341299242	2	49	0x4244b973	49.18110275268555
12	k_rope	5	prefill	4c4c42109fcd6a19ab3f862088329814f955d2d7d092d7424c489be32610fba1	110.75151749144548	2	49	0x4244efec	49.23429870605469
12	k_rope	6	prefill	f6a7a84f50ebdc5da455c94f7e244004ea5e73e5b95bd2a632bdc9fecad27a56	112.22002900066165	2	49	0x423a07c4	46.50758361816406
12	k_rope	7	prefill	0df90c3d71946330c3376544bdf8dd48c5970bc2a3295cf7d17d67fcb470f308	107.6725277259061	2	49	0x4226b242	41.67407989501953
12	k_rope	8	prefill	32a6fc4ce819a420fea201fd07ea9069a2b8cf4006c30b95d0941a3e52835f10	107.87177346671056	2	49	0x422799f0	41.90032958984375
12	k_rope	9	prefill	15478472c5d7a7c922b35d421f4cc4447dfe3289e47ff6adba66f9fd80a4f53d	102.575445543372	0	49	0xc21b02d7	-38.75277328491211
12	k_rope	10	decode	35f88462e176d86b74d5626f2b81a14bdd6305bd3be0c50d946ec5217bf8c2b0	70.72713321497041	2	49	0x42418b9e	48.38634490966797
12	k_rope	11	decode	6d026ec5b810777ef1d09fcf7ae6b423c9f170a438e5b488c7555a7a87d7017b	124.03469097794004	7	49	0x424751db	49.82993698120117
12	k_rope	12	decode	1c874a6d3d759ebfb1a49812bf234fb7791836dc18dcd73846d641c32a20767c	115.59717809836945	4	49	0x4232f8a4	44.74281311035156
12	k_rope	13	decode	d8daf1212ec2d4a86b752b9da06d808b05a477a69d9d72c3f94e23b3c3bc1e74	123.9241367651983	4	49	0x423711de	45.76744842529297
12	k_rope	14	decode	723bfec479edf8d916983bf094e0aced1be07bf72a96ae51ae3a492498a35d73	116.29311092971555	0	49	0xc23b6aef	-46.854427337646484
12	k_rope	15	decode	d5c6c4d96141202c6c5d9aee6a556a1d2d905c4288064d2ce3796219ab3dce60	118.5916644299025	0	49	0xc23a85ad	-46.63054275512695
12	k_rope	16	decode	70c1e7460c250dc3bcc5e97c7036c4d4f59e7de8fadbc0ee2e5f09a374c774d0	75.12020027250611	2	49	0x4246af84	49.67140197753906
12	k_rope	17	decode	64b977da93bdec1b228fd2dcf7ef8fa5f22e74c698130dd79a7031e00d4f30be	123.27518336791238	2	49	0x4235bac1	45.432376861572266
12	v_heads	0	prefill	436d948faca0f6e7459b499ad30d5cd8bb3fd2d6f8d7b359cb8e30b6ce37a6e7	4.751359275694775	3	82	0xbfb14ae2	-1.3850977420806885
12	v_heads	1	prefill	f9a74f2a06c7f206c59bb332f71550502f26ca31ab1bda44fe6ea7f382c8c2ee	23.703228359269694	4	5	0x40601ac1	3.5016329288482666
12	v_heads	2	prefill	f7ec70e094a401920a9460e52b140ff612e2b7fe2726d84e33794d56076bfaff	30.74849974894188	0	17	0x4092e657	4.590617656707764
12	v_heads	3	prefill	fba58e84744f8043da2133200a05ed53178bef1a7089bf6e9c95de027e7151f3	32.58095958982888	3	3	0xc099ec39	-4.810085773468018
12	v_heads	4	prefill	5953999f29ba29f25344960301a8bf0a5a0d30332f7fd94084013ea9f2568816	29.10241571126534	3	112	0xc095434f	-4.664466381072998
12	v_heads	5	prefill	0563bab6ba158345bb9be061995fa929c7fdca94caa0202b2948a921339f7916	36.82242360354961	0	17	0x4097487c	4.727598190307617
12	v_heads	6	prefill	86fc9d46795d5a5f515cd9b22d3dee42c2efae92fc371e56e7e07b23aded639d	30.41927028804988	0	17	0x408764f4	4.231073379516602
12	v_heads	7	prefill	e93a308e345d735997990c4f51a8748f3c830ecc119ff95791bfff1f92fb5423	32.65215473343366	3	62	0xc0a8a414	-5.270029067993164
12	v_heads	8	prefill	e6f2e56a3cecf75d34513a45314aff1d3a7835c0ffa45cdd5952f7ff6053cc1e	30.015683796177168	0	17	0x40c53006	6.162112236022949
12	v_heads	9	prefill	25ff1f422d147f5f801b69ebd65d155eee9361f1515ffa0da9354ac86ed8b11e	26.18172003060083	3	126	0x4084266f	4.1296916007995605
12	v_heads	10	decode	6027780e9b2fab9cb1b964d4a0d9026bc7908a72a6693b466c42e1a41257858f	163.74320733341878	4	45	0x41dbc06c	27.468955993652344
12	v_heads	11	decode	51528b89d7985ba7a73c583abd7fbd8cdd9fe22ed58e2ee71fa871613b4cf30d	30.555558760208516	2	4	0x40643495	3.565709352493286
12	v_heads	12	decode	41515fdd249ac2fd074c39d1a0ed6cf06f6748af1d906705d5031a7a775cf48b	31.507810912200636	3	46	0xc09b1f1d	-4.847548007965088
12	v_heads	13	decode	a58a2ad309f540ae6d45d8099b74e854bf5f63eb911f713651e49ae5ef690095	29.133798109135455	2	99	0xc08eeaac	-4.466146469116211
12	v_heads	14	decode	9209677caa103b19ebf2f700ca1bb107f2243de6d8ba8d5e05fccd065ea51670	26.782612784159898	3	112	0xc0848958	-4.141765594482422
12	v_heads	15	decode	2df9937f3bb1dafa716b00369681dfaf7d60d63dba564d9881cc7172b52ca592	29.013323233446158	3	112	0xc091d7c2	-4.557587623596191
12	v_heads	16	decode	0efd2e69992a4552ed308676c3bb68fa82b5aba1acb4091066667953660276f6	192.43385880212838	4	45	0x42014f5e	32.32750701904297
12	v_heads	17	decode	1ac4d742587a7357dda84e646215cac18958ec11da199b6c719d5a87ca017b7b	32.353596473499536	2	67	0x40b5ee66	5.685351371765137
13	k_rope	0	prefill	25257f1473e6e2252ce8ba93252891c9a5b9327e4c6a0b42c3c375c6028f6e94	69.39389712014945	5	62	0x41bd311e	23.648983001708984
13	k_rope	1	prefill	f69147a8e10c7b2732d67dc2fb5b9c31fc1b0c7e3550733c088b90d55a94ab0d	62.17084070630413	3	121	0xc13ae439	-11.680718421936035
13	k_rope	2	prefill	dad028e051a51d41a92d0b0b3f3e73d61c282868488b32e7c86fcc55a42e33e7	60.139646682115746	3	121	0xc125402a	-10.328165054321289
13	k_rope	3	prefill	eb15e2b150eb91dfbc8988e2fcc5d14b710a196ab7662fdf55fd414a0d2f14d0	60.50940744321172	3	63	0x414c35d1	12.763138771057129
13	k_rope	4	prefill	7ce5623563247cb6f3c64847e8e906837ffcf728cb90d8ebdc7d57930e9a575c	60.623704977376484	3	125	0x41220685	10.126591682434082
13	k_rope	5	prefill	f8790fd28d4f73d50eea18519349971c96116f88b0aa22d5ee2151807730b62b	61.529329293572125	2	123	0x411c137f	9.754759788513184
13	k_rope	6	prefill	7fc7d6f27a1ffdc2cabd176fb50cd2d35795ff5367bf4f07fd44d55ffbb3aaa1	59.57222289390763	3	60	0x4117c5d3	9.485796928405762
13	k_rope	7	prefill	6fe81d7f1734cb01975015aa1b78fcd7d2da94f71836199bf1b065ddc89a10b1	61.72499750175911	3	60	0x4136c9f7	11.424307823181152
13	k_rope	8	prefill	5acd291d2980c5bbfe9ba808eec3ecc6eac2e344c9a0614544897a5bcc7f44e7	59.75416109764039	3	63	0x41223588	10.138069152832031
13	k_rope	9	prefill	0fc51d3eb0aa68efb646000f0a3a3c5c90963894fc4b28aece04180453c52594	60.9785180747797	3	121	0xc147f38e	-12.49696159362793
13	k_rope	10	decode	05639d4bddb470fda3018729c2794306b6bb6bd206d3259a18e79ce608af44b8	54.46095222646592	3	121	0xc151a317	-13.102316856384277
13	k_rope	11	decode	b7e8b4b4bec1b939debcad5c71f2558b9f9f2a31c8aa05caad29063b0fc0f285	60.16733152233718	3	121	0xc129294c	-10.572582244873047
