position	lane	cos_hex	cos	sin_hex	sin
15	99	0x3f7ffdfb	0.9999691843986511	0x3c009acb	0.007849405519664288
15	100	0x3f7ffeb0	0.9999799728393555	0x3bcf4558	0.006325405091047287
15	101	0x3f7fff26	0.999987006187439	0x3ba7072c	0.005097290500998497
15	102	0x3f7fff73	0.9999915957450867	0x3b869932	0.004107617773115635
15	103	0x3f7fffa4	0.9999945163726807	0x3b58ee2f	0.0033100952859967947
15	104	0x3f7fffc5	0.9999964833259583	0x3b2ecfd0	0.002667415887117386
15	105	0x3f7fffd9	0.9999976754188538	0x3b0cdeeb	0.0021495174150913954
15	106	0x3f7fffe7	0.9999985098838806	0x3ae30a0d	0.0017321720952168107
15	107	0x3f7ffff0	0.9999990463256836	0x3ab6f536	0.001395857660099864
15	108	0x3f7ffff5	0.9999993443489075	0x3a936f68	0.0011248411610722542
15	109	0x3f7ffff9	0.9999995827674866	0x3a6d9e75	0.0009064444457180798
15	110	0x3f7ffffc	0.9999997615814209	0x3a3f7bc1	0.0007304512546397746
15	111	0x3f7ffffd	0.9999998211860657	0x3a1a4e2f	0.000588628405239433
15	112	0x3f7ffffe	0.9999998807907104	0x39f8b10d	0.00047434159205295146
15	113	0x3f7fffff	0.9999999403953552	0x39c867fd	0.0003822444996330887
15	114	0x3f7fffff	0.9999999403953552	0x39a17eeb	0.00030802874243818223
15	115	0x3f800000	1.0	0x398223de	0.00024822255363687873
15	116	0x3f800000	1.0	0x3951beaa	0.00020002821111120284
15	117	0x3f800000	1.0	0x3929056d	0.00016119117208290845
15	118	0x3f800000	1.0	0x39083455	0.00012989465903956443
15	119	0x3f800000	1.0	0x38db84bf	0.00010467459651408717
15	120	0x3f800000	1.0	0x38b0e5b5	8.435120253125206e-05
15	121	0x3f800000	1.0	0x388e8d22	6.79737568134442e-05
15	122	0x3f800000	1.0	0x3865bf69	5.4776119213784114e-05
15	123	0x3f800000	1.0	0x383923f0	4.4140906538814306e-05
15	124	0x3f800000	1.0	0x381531a6	3.557060699677095e-05
15	125	0x3f800000	1.0	0x37f0741a	2.866429349523969e-05
15	126	0x3f800000	1.0	0x37c1c481	2.3098897145246156e-05
15	127	0x3f800000	1.0	0x379c2567	1.8614065993460827e-05
16	0	0xbf75292c	-0.9576594829559326	0xbe936810	-0.2879033088684082
16	1	0x3f726d0e	0.9469765424728394	0x3ea481cd	0.3213028013706207
16	2	0xbf11b39e	-0.569146990776062	0xbf527e0b	-0.8222357630729675
16	3	0xbefddf16	-0.4958426356315613	0x3f5e5046	0.8684123754501343
16	4	0x3f64f00e	0.8942879438400269	0x3ee51dac	0.44749200344085693
16	5	0x3f29b6b4	0.6629440784454346	0xbf3fa8c4	-0.748668909072876
16	6	0xbea65ab3	-0.3249107301235199	0xbf721c53	-0.9457446932792664
16	7	0xbf6cdb35	-0.9252198338508606	0xbec244d6	-0.37943142652511597
16	8	0xbf74d74a	-0.9564100503921509	0x3e958493	0.292027086019516
16	9	0xbf293110	-0.6609048843383789	0x3f401ec8	0.7504696846008301
16	10	0xbe8bf222	-0.2733317017555237	0x3f764061	0.9619198441505432
16	11	0x3da78156	0.08178965747356415	0x3f7f246e	0.9966496229171753
16	12	0x3eb99ba5	0.3625155985355377	0x3f6e9617	0.9319776892662048
16	13	0x3f116043	0.5678750872612	0x3f52b7a6	0.8231147527694702
16	14	0x3f3625ae	0.7115124464035034	0x3f33e269	0.7026734948158264
16	15	0x3f4f2cff	0.8092803359031677	0x3f166154	0.5874226093292236
16	16	0x3f5fecd4	0.8747074604034424	0x3ef82437	0.4846512973308563
16	17	0x3f6b03a4	0.9180243015289307	0x3ecb0536	0.3965241312980652
16	18	0x3f724e43	0.946506679058075	0x3ea536dd	0.3226841986179352
16	19	0x3f77143c	0.9651525020599365	0x3e85fbf9	0.2616880238056183
16	20	0x3f7a31ec	0.9773242473602295	0x3e58d489	0.21174825727939606
16	21	0x3f7c39af	0.9852551817893982	0x3e2f3293	0.17109136283397675
16	22	0x3f7d8bf3	0.9904167056083679	0x3e0d6d13	0.1381113976240158
16	23	0x3f7e67ed	0.9937732815742493	0x3de430b9	0.11142105609178543
16	24	0x3f7ef6e8	0.9959549903869629	0x3db804fd	0.08985326439142227
16	25	0x3f7f53d0	0.9973726272583008	0x3d945c62	0.07244183123111725
16	26	0x3f7f902b	0.9982935786247253	0x3d6f2f34	0.058394625782966614
16	27	0x3f7fb75f	0.9988917708396912	0x3d40c888	0.04706624150276184
16	28	0x3f7fd0d5	0.9992802739143372	0x3d1b5f81	0.037932876497507095
16	29	0x3f7fe15f	0.9995326399803162	0x3cfa6ef3	0.030570482835173607
16	30	0x3f7fec1c	0.9996964931488037	0x3cc9d222	0.02463633194565773
16	31	0x3f7ff315	0.9998028874397278	0x3ca2a43b	0.019853701815009117
16	32	0x3f7ff79d	0.9998720288276672	0x3c831101	0.015999319031834602
16	33	0x3f7ffa8e	0.9999169111251831	0x3c533da8	0.01289311796426773
16	34	0x3f7ffc76	0.9999459981918335	0x3c2a3a7b	0.010389919392764568
16	35	0x3f7ffdb4	0.9999649524688721	0x3c092d99	0.008372687734663486
16	36	0x3f7ffe82	0.9999772310256958	0x3bdd16b7	0.0067470925860106945
16	37	0x3f7fff08	0.9999852180480957	0x3bb229c1	0.005437106359750032
16	38	0x3f7fff5f	0.9999904036521912	0x3b8f9254	0.004381457343697548
16	39	0x3f7fff98	0.9999938011169434	0x3b676472	0.0035307672806084156
16	40	0x3f7fffbc	0.9999959468841553	0x3b3a7743	0.0028452433180063963
16	41	0x3f7fffd4	0.9999973773956299	0x3b16431b	0.00229281815700233
16	42	0x3f7fffe4	0.9999983310699463	0x3af22cd9	0.001847650040872395
16	43	0x3f7fffee	0.999998927116394	0x3ac327b0	0.0014889147132635117
16	44	0x3f7ffff4	0.9999992847442627	0x3a9d43a2	0.0011998305562883615
16	45	0x3f7ffff8	0.9999995231628418	0x3a7d75d1	0.0009668740094639361
16	46	0x3f7ffffb	0.9999997019767761	0x3a4c3fbd	0.000779148016590625
16	47	0x3f7ffffd	0.9999998211860657	0x3a2497aa	0.0006278703222051263
16	48	0x3f7ffffe	0.9999998807907104	0x3a04a2b2	0.0005059643881395459
16	49	0x3f7fffff	0.9999999403953552	0x39d5c441	0.00040772746433503926
16	50	0x3f7fffff	0.9999999403953552	0x39ac431d	0.00032856399775482714
16	51	0x3f800000	1.0	0x398ad0ed	0.0002647707297001034
16	52	0x3f800000	1.0	0x395fba4f	0.0002133634261554107
16	53	0x3f800000	1.0	0x39344a0e	0.00017193725216202438
16	54	0x3f800000	1.0	0x391148e3	0.00013855430006515235
16	55	0x3f800000	1.0	0x38ea2732	0.00011165290197823197
16	56	0x3f800000	1.0	0x38bcb0c1	8.997461554827169e-05
16	57	0x3f800000	1.0	0x38980e02	7.250533963087946e-05
16	58	0x3f800000	1.0	0x38751070	5.8427860494703054e-05
16	59	0x3f800000	1.0	0x38457bab	4.708363485406153e-05
16	60	0x3f800000	1.0	0x381f23e4	3.7941979826427996e-05
16	61	0x3f800000	1.0	0x38003dec	3.057524736505002e-05
16	62	0x3f800000	1.0	0x37ceaf79	2.463882447045762e-05
16	63	0x3f800000	1.0	0x37a68e4c	1.9855004211422056e-05
16	64	0xbf75292c	-0.9576594829559326	0xbe936810	-0.2879033088684082
16	65	0x3f726d0e	0.9469765424728394	0x3ea481cd	0.3213028013706207
16	66	0xbf11b39e	-0.569146990776062	0xbf527e0b	-0.8222357630729675
16	67	0xbefddf16	-0.4958426356315613	0x3f5e5046	0.8684123754501343
16	68	0x3f64f00e	0.8942879438400269	0x3ee51dac	0.44749200344085693
16	69	0x3f29b6b4	0.6629440784454346	0xbf3fa8c4	-0.748668909072876
16	70	0xbea65ab3	-0.3249107301235199	0xbf721c53	-0.9457446932792664
16	71	0xbf6cdb35	-0.9252198338508606	0xbec244d6	-0.37943142652511597
16	72	0xbf74d74a	-0.9564100503921509	0x3e958493	0.292027086019516
16	73	0xbf293110	-0.6609048843383789	0x3f401ec8	0.7504696846008301
16	74	0xbe8bf222	-0.2733317017555237	0x3f764061	0.9619198441505432
16	75	0x3da78156	0.08178965747356415	0x3f7f246e	0.9966496229171753
16	76	0x3eb99ba5	0.3625155985355377	0x3f6e9617	0.9319776892662048
16	77	0x3f116043	0.5678750872612	0x3f52b7a6	0.8231147527694702
16	78	0x3f3625ae	0.7115124464035034	0x3f33e269	0.7026734948158264
16	79	0x3f4f2cff	0.8092803359031677	0x3f166154	0.5874226093292236
16	80	0x3f5fecd4	0.8747074604034424	0x3ef82437	0.4846512973308563
16	81	0x3f6b03a4	0.9180243015289307	0x3ecb0536	0.3965241312980652
16	82	0x3f724e43	0.946506679058075	0x3ea536dd	0.3226841986179352
16	83	0x3f77143c	0.9651525020599365	0x3e85fbf9	0.2616880238056183
16	84	0x3f7a31ec	0.9773242473602295	0x3e58d489	0.21174825727939606
16	85	0x3f7c39af	0.9852551817893982	0x3e2f3293	0.17109136283397675
16	86	0x3f7d8bf3	0.9904167056083679	0x3e0d6d13	0.1381113976240158
16	87	0x3f7e67ed	0.9937732815742493	0x3de430b9	0.11142105609178543
16	88	0x3f7ef6e8	0.9959549903869629	0x3db804fd	0.08985326439142227
16	89	0x3f7f53d0	0.9973726272583008	0x3d945c62	0.07244183123111725
16	90	0x3f7f902b	0.9982935786247253	0x3d6f2f34	0.058394625782966614
16	91	0x3f7fb75f	0.9988917708396912	0x3d40c888	0.04706624150276184
16	92	0x3f7fd0d5	0.9992802739143372	0x3d1b5f81	0.037932876497507095
16	93	0x3f7fe15f	0.9995326399803162	0x3cfa6ef3	0.030570482835173607
16	94	0x3f7fec1c	0.9996964931488037	0x3cc9d222	0.02463633194565773
16	95	0x3f7ff315	0.9998028874397278	0x3ca2a43b	0.019853701815009117
16	96	0x3f7ff79d	0.9998720288276672	0x3c831101	0.015999319031834602
16	97	0x3f7ffa8e	0.9999169111251831	0x3c533da8	0.01289311796426773
16	98	0x3f7ffc76	0.9999459981918335	0x3c2a3a7b	0.010389919392764568
16	99	0x3f7ffdb4	0.9999649524688721	0x3c092d99	0.008372687734663486
16	100	0x3f7ffe82	0.9999772310256958	0x3bdd16b7	0.0067470925860106945
16	101	0x3f7fff08	0.9999852180480957	0x3bb229c1	0.005437106359750032
16	102	0x3f7fff5f	0.9999904036521912	0x3b8f9254	0.004381457343697548
16	103	0x3f7fff98	0.9999938011169434	0x3b676472	0.0035307672806084156
16	104	0x3f7fffbc	0.9999959468841553	0x3b3a7743	0.0028452433180063963
16	105	0x3f7fffd4	0.9999973773956299	0x3b16431b	0.00229281815700233
16	106	0x3f7fffe4	0.9999983310699463	0x3af22cd9	0.001847650040872395
16	107	0x3f7fffee	0.999998927116394	0x3ac327b0	0.0014889147132635117
16	108	0x3f7ffff4	0.9999992847442627	0x3a9d43a2	0.0011998305562883615
16	109	0x3f7ffff8	0.9999995231628418	0x3a7d75d1	0.0009668740094639361
16	110	0x3f7ffffb	0.9999997019767761	0x3a4c3fbd	0.000779148016590625
16	111	0x3f7ffffd	0.9999998211860657	0x3a2497aa	0.0006278703222051263
16	112	0x3f7ffffe	0.9999998807907104	0x3a04a2b2	0.0005059643881395459
16	113	0x3f7fffff	0.9999999403953552	0x39d5c441	0.00040772746433503926
16	114	0x3f7fffff	0.9999999403953552	0x39ac431d	0.00032856399775482714
16	115	0x3f800000	1.0	0x398ad0ed	0.0002647707297001034
16	116	0x3f800000	1.0	0x395fba4f	0.0002133634261554107
16	117	0x3f800000	1.0	0x39344a0e	0.00017193725216202438
16	118	0x3f800000	1.0	0x391148e3	0.00013855430006515235
16	119	0x3f800000	1.0	0x38ea2732	0.00011165290197823197
16	120	0x3f800000	1.0	0x38bcb0c1	8.997461554827169e-05
16	121	0x3f800000	1.0	0x38980e02	7.250533963087946e-05
16	122	0x3f800000	1.0	0x38751070	5.8427860494703054e-05
16	123	0x3f800000	1.0	0x38457bab	4.708363485406153e-05
16	124	0x3f800000	1.0	0x381f23e4	3.7941979826427996e-05
16	125	0x3f800000	1.0	0x38003dec	3.057524736505002e-05
16	126	0x3f800000	1.0	0x37ceaf79	2.463882447045762e-05
16	127	0x3f800000	1.0	0x37a68e4c	1.9855004211422056e-05
17	0	0xbe8ce236	-0.27516335248947144	0xbf761e26	-0.9613975286483765
17	1	0x3ed91587	0.4239923655986786	0x3f67d9b6	0.9056657552719116
17	2	0x3d33cfe6	0.04389943927526474	0xbf7fc0d2	-0.9990359544754028
17	3	0xbf5d0c34	-0.8634674549102783	0x3f0120a8	0.5044045448303223
17	4	0x3f21fe00	0.632781982421875	0x3f463a7d	0.7743299603462219
17	5	0x3f5fe45b	0.8745781779289246	0xbef842c9	-0.4848845303058624
17	6	0xbd69a780	-0.05704450607299805	0xbf7f9549	-0.9983716607093811
17	7	0xbf51d9e5	-0.8197310566902161	0xbf129fa7	-0.572748601436615
17	8	0xbf7e3443	-0.99298495054245	0x3df22816	0.11824052035808563
17	9	0xbf42e4f5	-0.76130610704422	0x3f25fd0f	0.6483926177024841
17	10	0xbec3c2c2	-0.3823452591896057	0x3f6c8c8b	0.9240195155143738
17	11	0xbc371ab5	-0.011175801046192646	0x3f7ffbe8	0.9999375343322754
17	12	0x3e955644	0.29167377948760986	0x3f74de5b	0.9565178751945496
17	13	0x3f046285	0.5171282887458801	0x3f5b1cc8	0.8559079170227051
17	14	0x3f2d2cc8	0.6764645576477051	0x3f3c89a3	0.7364751696586609
17	15	0x3f491dd8	0.785611629486084	0x3f1e646e	0.6187199354171753
17	16	0x3f5be3ee	0.858946681022644	0x3f0316b2	0.512065052986145
17	17	0x3f6859f7	0.907622754573822	0x3ed6ee4c	0.41978681087493896
17	18	0x3f708ef2	0.9396811723709106	0x3eaf2162	0.34205156564712524
17	19	0x3f75efca	0.9606901407241821	0x3e8e2498	0.27762293815612793
17	20	0x3f79732e	0.9744137525558472	0x3e6627fa	0.22476187348365784
17	21	0x3f7bbd77	0.9833597540855408	0x3e3a076a	0.18166890740394592
17	22	0x3f7d3b23	0.9891836047172546	0x3e163403	0.14668278396129608
17	23	0x3f7e3362	0.9929715394973755	0x3df26321	0.11835313588380814
17	24	0x3f7ed4c3	0.9954339861869812	0x3dc37c97	0.09545248001813889
17	25	0x3f7f3da1	0.9970341324806213	0x3d9d9d99	0.07696074992418289
17	26	0x3f7f81c2	0.9980736970901489	0x3d7e1d61	0.06203973665833473
17	27	0x3f7fae03	0.9987489581108093	0x3d4cd290	0.05000549554824829
17	28	0x3f7fcac1	0.9991875290870667	0x3d25142b	0.04030243679881096
17	29	0x3f7fdd6c	0.9994723796844482	0x3d050a42	0.03248048573732376
17	30	0x3f7fe98c	0.999657392501831	0x3cd66e8d	0.026175761595368385
17	31	0x3f7ff16b	0.9997774958610535	0x3cacce1e	0.02109437808394432
17	32	0x3f7ff688	0.9998555183410645	0x3c8b41de	0.016999181360006332
17	33	0x3f7ff9da	0.9999061822891235	0x3c60714e	0.013698888942599297
17	34	0x3f7ffc02	0.9999390840530396	0x3c34de07	0.01103926356881857
17	35	0x3f7ffd68	0.9999604225158691	0x3c11c064	0.008895967155694962
17	36	0x3f7ffe51	0.9999743103981018	0x3beae813	0.00716877868399024
17	37	0x3f7ffee8	0.9999833106994629	0x3bbd4c56	0.005776922218501568
17	38	0x3f7fff4a	0.9999891519546509	0x3b988b75	0.004655296448618174
17	39	0x3f7fff8a	0.9999929666519165	0x3b75dab5	0.0037514392752200365
17	40	0x3f7fffb4	0.9999954700469971	0x3b461eb4	0.0030230702832341194
17	41	0x3f7fffce	0.9999970197677612	0x3b1fa74c	0.002436119131743908
17	42	0x3f7fffe0	0.9999980926513672	0x3b00a7d3	0.001963128102943301
17	43	0x3f7fffeb	0.9999987483024597	0x3acf5a2a	0.0015819717664271593
17	44	0x3f7ffff3	0.9999992251396179	0x3aa717db	0.001274819835089147
17	45	0x3f7ffff7	0.999999463558197	0x3a86a697	0.0010273036314174533
17	46	0x3f7ffffa	0.9999996423721313	0x3a5903b8	0.0008278447203338146
17	47	0x3f7ffffc	0.9999997615814209	0x3a2ee125	0.0006671122391708195
17	48	0x3f7ffffe	0.9999998807907104	0x3a0cecdd	0.0005375871551223099
17	49	0x3f7fffff	0.9999999403953552	0x39e32085	0.0004332104290369898
17	50	0x3f7fffff	0.9999999403953552	0x39b7074f	0.00034909925307147205
17	51	0x3f7fffff	0.9999999403953552	0x39937dfc	0.0002813189057633281
17	52	0x3f800000	1.0	0x396db5f4	0.00022669864119961858
17	53	0x3f800000	1.0	0x393f8eaf	0.0001826833322411403
17	54	0x3f800000	1.0	0x391a5d71	0.00014721394109074026
17	55	0x3f800000	1.0	0x38f8c9a5	0.00011863120744237676
17	56	0x3f800000	1.0	0x38c87bcd	9.559802856529132e-05
17	57	0x3f800000	1.0	0x38a18ee2	7.703692244831473e-05
17	58	0x3f800000	1.0	0x388230bc	6.20796054136008e-05
17	59	0x3f800000	1.0	0x3851d366	5.002636316930875e-05
17	60	0x3f800000	1.0	0x38291622	4.0313352656085044e-05
17	61	0x3f800000	1.0	0x380841cb	3.2486201234860346e-05
17	62	0x3f800000	1.0	0x37db9a71	2.6178751795669086e-05
17	63	0x3f800000	1.0	0x37b0f731	2.1095942429383285e-05
17	64	0xbe8ce236	-0.27516335248947144	0xbf761e26	-0.9613975286483765
17	65	0x3ed91587	0.4239923655986786	0x3f67d9b6	0.9056657552719116
17	66	0x3d33cfe6	0.04389943927526474	0xbf7fc0d2	-0.9990359544754028
17	67	0xbf5d0c34	-0.8634674549102783	0x3f0120a8	0.5044045448303223
17	68	0x3f21fe00	0.632781982421875	0x3f463a7d	0.7743299603462219
17	69	0x3f5fe45b	0.8745781779289246	0xbef842c9	-0.4848845303058624
17	70	0xbd69a780	-0.05704450607299805	0xbf7f9549	-0.9983716607093811
17	71	0xbf51d9e5	-0.8197310566902161	0xbf129fa7	-0.572748601436615
17	72	0xbf7e3443	-0.99298495054245	0x3df22816	0.11824052035808563
17	73	0xbf42e4f5	-0.76130610704422	0x3f25fd0f	0.6483926177024841
17	74	0xbec3c2c2	-0.3823452591896057	0x3f6c8c8b	0.9240195155143738
17	75	0xbc371ab5	-0.011175801046192646	0x3f7ffbe8	0.9999375343322754
17	76	0x3e955644	0.29167377948760986	0x3f74de5b	0.9565178751945496
17	77	0x3f046285	0.5171282887458801	0x3f5b1cc8	0.8559079170227051
17	78	0x3f2d2cc8	0.6764645576477051	0x3f3c89a3	0.7364751696586609
17	79	0x3f491dd8	0.785611629486084	0x3f1e646e	0.6187199354171753
17	80	0x3f5be3ee	0.858946681022644	0x3f0316b2	0.512065052986145
17	81	0x3f6859f7	0.907622754573822	0x3ed6ee4c	0.41978681087493896
17	82	0x3f708ef2	0.9396811723709106	0x3eaf2162	0.34205156564712524
17	83	0x3f75efca	0.9606901407241821	0x3e8e2498	0.27762293815612793
17	84	0x3f79732e	0.9744137525558472	0x3e6627fa	0.22476187348365784
17	85	0x3f7bbd77	0.9833597540855408	0x3e3a076a	0.18166890740394592
17	86	0x3f7d3b23	0.9891836047172546	0x3e163403	0.14668278396129608
17	87	0x3f7e3362	0.9929715394973755	0x3df26321	0.11835313588380814
17	88	0x3f7ed4c3	0.9954339861869812	0x3dc37c97	0.09545248001813889
17	89	0x3f7f3da1	0.9970341324806213	0x3d9d9d99	0.07696074992418289
17	90	0x3f7f81c2	0.9980736970901489	0x3d7e1d61	0.06203973665833473
17	91	0x3f7fae03	0.9987489581108093	0x3d4cd290	0.05000549554824829
17	92	0x3f7fcac1	0.9991875290870667	0x3d25142b	0.04030243679881096
17	93	0x3f7fdd6c	0.9994723796844482	0x3d050a42	0.03248048573732376
17	94	0x3f7fe98c	0.999657392501831	0x3cd66e8d	0.026175761595368385
17	95	0x3f7ff16b	0.9997774958610535	0x3cacce1e	0.02109437808394432
17	96	0x3f7ff688	0.9998555183410645	0x3c8b41de	0.016999181360006332
17	97	0x3f7ff9da	0.9999061822891235	0x3c60714e	0.013698888942599297
17	98	0x3f7ffc02	0.9999390840530396	0x3c34de07	0.01103926356881857
17	99	0x3f7ffd68	0.9999604225158691	0x3c11c064	0.008895967155694962
17	100	0x3f7ffe51	0.9999743103981018	0x3beae813	0.00716877868399024
17	101	0x3f7ffee8	0.9999833106994629	0x3bbd4c56	0.005776922218501568
17	102	0x3f7fff4a	0.9999891519546509	0x3b988b75	0.004655296448618174
17	103	0x3f7fff8a	0.9999929666519165	0x3b75dab5	0.0037514392752200365
17	104	0x3f7fffb4	0.9999954700469971	0x3b461eb4	0.0030230702832341194
17	105	0x3f7fffce	0.9999970197677612	0x3b1fa74c	0.002436119131743908
17	106	0x3f7fffe0	0.9999980926513672	0x3b00a7d3	0.001963128102943301
17	107	0x3f7fffeb	0.9999987483024597	0x3acf5a2a	0.0015819717664271593
17	108	0x3f7ffff3	0.9999992251396179	0x3aa717db	0.001274819835089147
17	109	0x3f7ffff7	0.999999463558197	0x3a86a697	0.0010273036314174533
17	110	0x3f7ffffa	0.9999996423721313	0x3a5903b8	0.0008278447203338146
17	111	0x3f7ffffc	0.9999997615814209	0x3a2ee125	0.0006671122391708195
17	112	0x3f7ffffe	0.9999998807907104	0x3a0cecdd	0.0005375871551223099
17	113	0x3f7fffff	0.9999999403953552	0x39e32085	0.0004332104290369898
17	114	0x3f7fffff	0.9999999403953552	0x39b7074f	0.00034909925307147205
17	115	0x3f7fffff	0.9999999403953552	0x39937dfc	0.0002813189057633281
17	116	0x3f800000	1.0	0x396db5f4	0.00022669864119961858
17	117	0x3f800000	1.0	0x393f8eaf	0.0001826833322411403
17	118	0x3f800000	1.0	0x391a5d71	0.00014721394109074026
17	119	0x3f800000	1.0	0x38f8c9a5	0.00011863120744237676
17	120	0x3f800000	1.0	0x38c87bcd	9.559802856529132e-05
17	121	0x3f800000	1.0	0x38a18ee2	7.703692244831473e-05
17	122	0x3f800000	1.0	0x388230bc	6.20796054136008e-05
17	123	0x3f800000	1.0	0x3851d366	5.002636316930875e-05
17	124	0x3f800000	1.0	0x38291622	4.0313352656085044e-05
17	125	0x3f800000	1.0	0x380841cb	3.2486201234860346e-05
17	126	0x3f800000	1.0	0x37db9a71	2.6178751795669086e-05
17	127	0x3f800000	1.0	0x37b0f731	2.1095942429383285e-05
