layer	position	stage	sha256	l2_norm	max_abs_lane	max_abs_hex	max_abs
10	2	prefill	dc88949edb6ff4e5f0174d2b12449e4465b5fb7ad218caf649998297b462c884	43.27548830608824	265	0x411df672	9.87266731262207
10	3	prefill	58ce1c3240e286c2e9dd5567cfb1fce720c466484c602b5231ed87b2429175ea	43.68817802016868	35	0x4144231a	12.258569717407227
10	4	prefill	cacd1778dcaac5e666ac5e0004035e4331f573065dd77f52bb1161d6102eb578	38.79820039702525	35	0x4114cc11	9.299820899963379
10	5	prefill	704f5ef9a0fc76194322ea59ef570e263436dd3d8ebb9c576c5dc00c577fd4da	43.37797175633515	28	0x40bf768d	5.983221530914307
10	6	prefill	7fb569d88d0ccb68c898ad5ea9d14e83f201e823b680a3135be47e16b03907c6	41.124670016558476	35	0x41357cb7	11.342947959899902
10	7	prefill	7c40ee66d76d97ca751802c8912864323e12118dba88ceec7e227fa87cfcee01	41.101082544880136	35	0x41567ea2	13.405916213989258
10	8	prefill	7796e0da6b31f3e4a8497409ec08864695e5d372eec929b357f2168c343f361f	37.65283797711108	35	0x4188c009	17.093767166137695
10	9	prefill	e002e304a4e3cd07402d48927c377605de189f2ab2f7b9b3386ac791a1add34c	34.672574146568664	35	0x41bac6d1	23.347078323364258
10	10	decode	e68e43b00023d3e8d58bfd0b7753b2bc5823ff39c903ad43cbd2802bed3f52d3	33.62240769160141	35	0x419b89a5	19.442209243774414
10	11	decode	9a8824392e76a1722de0ef134e6275252b7b4c242efbd26f4227b1c725450f02	35.56825027142389	35	0x41767110	15.402603149414062
10	12	decode	8a16854a1e5f0ff715b6b14fbd90deb522e693b03940be4eb02dc6a070dced77	38.05616715166661	35	0x411bf2d2	9.746782302856445
10	13	decode	5d46806f56cde8c280543190a369cf038dd6b6a9798610a58b97eaa580c9ec80	37.37652983364902	35	0x41a10dd3	20.131750106811523
10	14	decode	e55541400bb36feca0f47fa03d09abf9203096dd1f9127df8ce69e19fdf23948	34.78562201386961	35	0x4176c4c0	15.42303466796875
10	15	decode	111c6ab0d3bd9c62710ac607380bbb2f0cc049cf0798666ec99a7f12a50c8fda	37.053706102500385	35	0x41495b79	12.584832191467285
10	16	decode	6febfccd4a87776fe9093b79ff5ff30b8446ccc362a367383b4e3998f20b9b12	37.28263519003686	35	0x415b8621	13.720246315002441
10	17	decode	c7584ae4fdb563901c30a6da45b1685dcaada5d9a962dce3f0c5bcd380830c47	37.926096204186614	35	0x418d9fd1	17.703035354614258
11	0	prefill	f46a1a491e5ab505fc1cd9ea948f3b0fe7f9f4da9939ff05d7b9874851c18fa6	6460.670374555121	35	0x45c85f8f	6411.94482421875
11	1	prefill	80391de2e62260d81edf220f73f578f676d680b6d25ac732b0f4dbb11c7febaa	50.19551338382486	35	0x41b12727	22.14411735534668
11	2	prefill	9127ec34f60feb3da176ad2b23d7013dccf59ec0c01fe94911d57634f33ce0e3	53.23315458374121	35	0x419e829e	19.813777923583984
11	3	prefill	a4db44bd7f24bf5ac6cb0d16024a65157888dfd6d372d86b4e26baeaf4af2549	53.64627052520399	35	0x41a9387c	21.15258026123047
11	4	prefill	3090e8ead801c9fb9adb4b7cd632fada34331d058e9a743349d4c9614ad32938	49.213575132775496	35	0x419d86ec	19.690879821777344
11	5	prefill	74b4d04fc9cedf3abaac9269f411c88ffbbda0ddf5e4b66609c7162cddd54e0d	51.21009887829281	35	0x416bb86a	14.732522964477539
11	6	prefill	0b573d6a7d4c9f6f41032b1e40a04b3982b33c3bd7089c03004bd094cb6c426b	48.50548698019965	35	0x41b3bfae	22.46859359741211
11	7	prefill	7a7c59c68245e4a099a52c323f4772df12925f762f74c16bf4a6e418d1d3e7aa	50.47374464397083	35	0x41a3a5ed	20.456018447875977
11	8	prefill	ddea87878dc2d5a50c2262513a9004f7c1301bf25d90ba10a239c16cb5628dbe	46.00573235273128	35	0x41bd0795	23.62870216369629
11	9	prefill	5e5ee17e3d46868894f1a44cca145ff9e74ad824a184a046d847240abae816e2	39.18940053633857	35	0x41d39662	26.448429107666016
11	10	decode	f041bbba9028d92535baa9d2bc6f2fce22f302fe7aad7de5405183b799670938	38.40662825270562	35	0x4170b034	15.043018341064453
11	11	decode	2416888a9f7f29d9f39e7006107a2a52cae0b2b17445058e4b4578066adf4761	45.09532753288656	35	0x41ac2f49	21.523088455200195
11	12	decode	66dfea4317bd48f12add1dadfc61a343889c68eb8aeb4069ba274315b5ef9d86	50.00976690517483	35	0x41ad4390	21.657989501953125
11	13	decode	8fd563249e8c75dbafb9fee4ac1e4ac5feb3e3947c3b9ad744c0a0d750844a09	43.97149793420857	35	0x41c1f23e	24.243282318115234
11	14	decode	910a00b74487820932deface6a08aea92bdcb9f4626e390fca42a27a2520b7b4	43.9137004508143	35	0x41b38b9c	22.44316864013672
11	15	decode	35176f309ae70a43e80f5eb27909544d3305e5caf9d09a0b3c35cb2ea45124e7	46.97288392186454	35	0x41bda636	23.706157684326172
11	16	decode	fe15dc5ee75ea4517df66ddcee82b916a5ccfc3466f0acec9af4869b3bad239f	49.32820295983945	35	0x41847d1f	16.561094284057617
11	17	decode	5624e3059e59b155e058204944d86678457bb0d1a85a2784f946d34ecbb4d39a	48.078483410674615	35	0x41cf322f	25.899503707885742
12	0	prefill	ee80302fcec936771fbddbca22fa478de3a2115f9de634a1a68094a6a1c1a320	6458.359326317485	35	0x45c84c72	6409.5556640625
12	1	prefill	4b86ae937261de6cee69083d7ae01716d782f94ee4db2cee586c37a024bdb086	52.87775380242453	35	0x41d5749a	26.681934356689453
12	2	prefill	7d656f74dc2dec40ec6b945f48de647487c38ded1f153c1ea8e0c158056e68af	55.86448896411121	35	0x41b3d553	22.479162216186523
12	3	prefill	63de60bdd1e326039e40c1ca34960dfd5ba03e07ff69a755ba65ca98a779d634	56.679677886399354	35	0x41af845b	21.939626693725586
12	4	prefill	d87d81925c9905bacdcf1229418edce724f6b5deb69b182b4a6daa3a8374612d	50.64311639355187	35	0x4198d72f	19.105070114135742
12	5	prefill	b22e9952bb5ade505d5c0951098ecd8cad159d258a1213bdf0ac9885bb0b87be	51.77715424811743	35	0x4156d7d6	13.427694320678711
12	6	prefill	af0d4554109444cf2a31be6c710884de3e31d740afc020dfeb798e03b974ef15	49.756549325703546	35	0x41ac866a	21.565631866455078
12	7	prefill	12c5a9f49cc96a60800ffc08eb2132f0bcb02f6b2a304db4994f9faf6528fb0e	49.22341936583276	35	0x4189a58f	17.205839157104492
12	8	prefill	24dbf3aff563d512ddbc9e71907fef1e289ccd5b9c6f42bbe87f7f3f923a0aa8	46.0794883604834	35	0x41b2699e	22.301570892333984
12	9	prefill	2a0c8bbbc029a22c6150e03e9d50f5e31da7f9e3de41d1eec93f59e8789815aa	43.92623798026196	35	0x41fef5da	31.870044708251953
12	10	decode	2d304867113c465c69f04a0c37beceabf4eb2679a14e1ac36b797025b4c95c28	41.992799582736154	35	0x418f8ed2	17.94473648071289
12	11	decode	feb8b9cd17bb0fa2c707de042df42c1130f3ce982bfe567020f133df1748546b	46.121160715154474	35	0x41a9344f	21.150541305541992
12	12	decode	05b1609fe85950957e89d9ae4b31bc37c0d571bd6c81c5ab14c0356a3975bcea	51.468649404962704	35	0x41ad6730	21.675384521484375
12	13	decode	3d7ca1dc4bec0d1a66829088832bef226d2b5e55c564d8bf4bc0acb506bcc771	46.797835342461184	35	0x41d116c6	26.136119842529297
12	14	decode	6a90909d3db1cfae7bc750c6a9eeb31ade5591d5a0afa069cd778e1d39f13874	45.611102772360546	35	0x41ad31f8	21.649398803710938
12	15	decode	15aa513f451d03d65585bb5e0a206ab391225e07d617606439b4385904935786	48.301809934317916	35	0x41b48c79	22.56859016418457
12	16	decode	60c0d140ce5f912985062f6eb8959f3dc57a7b2783aa2145f1e40a55e93cd17a	51.45467439126973	35	0x4167b624	14.48196792602539
12	17	decode	2079176d4cdbfe08377b154838654846b667ef93ad07ff7026df349218f42adb	46.497365755913584	35	0x41ad61b0	21.672698974609375
13	0	prefill	5f4f852234009b7ee9afaed51293b7b16f2540574f809d9af95f5d4e8bda12c8	6456.103985950102	35	0x45c839ed	6407.24072265625
13	1	prefill	ee192b72de6661ef6d308472ee7bcf8be1c33026d1cebfe6900a3fdb07585327	55.35147180977112	35	0x41e8cb87	29.09937858581543
13	2	prefill	9fa5e4fa6003910e5eb51bd214e69a97d1899551de7729a29f5ce53630a10744	55.93245533134436	35	0x41b6fe27	22.87409782409668
13	3	prefill	6bc031ae9f3348ffbc35266e064693eac25c567174757462bc8a01a44f895578	58.60259388394442	35	0x41c9fd00	25.24853515625
13	4	prefill	83eb1c9af4fdb47ba1c65142fcc5b78732f83ae5899c64f48ca5afd63944c359	52.45304695089793	35	0x41a59bc9	20.701066970825195
13	5	prefill	228c717e06b17bf7a173e2e5622d6c3e6280be002fafab75018c8c256d15fe90	54.067639551749	35	0x416d77ce	14.84174919128418
13	6	prefill	fe1a9f7a5b6879fabebfb0bb4dd8223a598c6c44a668b176efd6c2576e4d36cc	53.069497502986295	35	0x41c79daa	24.951984405517578
13	7	prefill	ce3e6227f513fc756ea50ea0fc1c6a3fd39fd4a9aa305bda56aa8831ceefa330	54.43950414506856	35	0x41abe585	21.487070083618164
13	8	prefill	a4cb6cbc3bf9fc1c4d9b579075a93e49435c60d52691fe4f3c181b08b085bfb9	50.303811531200424	35	0x41d0cecf	26.100980758666992
13	9	prefill	df23226001fe036ffd9d4a335663754b03deeb2c86f60942817b6691a393a8db	45.328424271247826	35	0x4203cf32	32.95233917236328
13	10	decode	5da3d6ffbc95d702f74db052ec156e5227cf7b17d6ed449334b66acc91e6e60e	45.501188699614126	35	0x41a79721	20.948793411254883
13	11	decode	a4f782a81e99935b6ea0a537d26826d273901ef08c3b0c1dbabd54ccb21146b5	49.9952853253058	35	0x41c47991	24.559358596801758
13	12	decode	b94202cf34ee2d3b37f5e0eba1ed9b99a4e6d8eb7657309f47115756bd1e4805	54.01859430036826	35	0x41c42b8b	24.52126121520996
13	13	decode	06ba433d0bd10b3f16c52d38b573d7f60f21b2b6cbe4f67e89d6ce97c0678998	48.82230561394805	35	0x41e156cf	28.167387008666992
13	14	decode	8c9f3d9d52f97f09d88d4ce59f88940427206d06b53ebfbe16e22a1d6119e11f	47.75045904984483	35	0x41bc3c48	23.529434204101562
13	15	decode	f937d1ba8cf0a301c18241147b8ff96e980b701e6de3c9eaa5444c4fa811e8c9	50.2673907976358	35	0x41ca6905	25.301279067993164
13	16	decode	fda04999785b153392995e164b4df6b2b3922934c42d704f6a0f9ae17a94a201	54.07062154908546	35	0x4181e991	16.239046096801758
13	17	decode	4b830f4d1b2d3c8d21b5ebb4ec0a381e5a8eeda3a1aec933a41a5fbb88005fd9	50.33171495733846	35	0x41cebea6	25.843090057373047
14	0	prefill	c9680850f6aed178880e57b276dd0b42c5df2384272514dbe5b937d1e2d69ee9	6452.001624032269	35	0x45c81880	6403.0625
14	1	prefill	b32a9986e639fe3b42371083cc5909e4e975a4b029cfeb61c53e349ee9bdfaf8	58.38532231403866	35	0x41d6593c	26.79357147216797
14	2	prefill	d28e7e4afacdd9dcc5dcedd492977e34b9af86312f3e776990ac71f9a3cf5b1b	55.955165872447985	35	0x41aa088d	21.254175186157227
14	3	prefill	130192f2adefe897165036afcff810f0158177c8569ded4beb62cf4194c8d27a	59.0536296329742	35	0x41bc39a0	23.52813720703125
14	4	prefill	40b557ff336eacae2197b33a152dfba88fe0ba1bda776a12e6873bb231488e6d	51.76953662145165	35	0x418faf9f	17.960752487182617
14	5	prefill	64e1d0390cfd62643e96b39f224487578192f9f3d7e27b8b9c21d96f4aaf8693	54.956048581311045	35	0x41361240	11.37945556640625
14	6	prefill	6d125894deb710200a66c2e9fd178878c9e47cdde7fe01976d60fcbe8ada3f24	53.246990422571045	35	0x41adba9a	21.716114044189453
14	7	prefill	a223bcf41b08ae48c41c0db297c8761a38e5910b795c67087543931d57b7e93e	56.28574705699554	35	0x41989ce2	19.076602935791016
14	8	prefill	4ecb2e2615f5d9272bef9b39eb7de0ab660334ec13614242bf50986d18d74297	52.78094221937895	35	0x41d50c29	26.630937576293945
14	9	prefill	60937252c793cfb9a259f538503ba13932de366eddac79186f5b776c7a5435aa	43.5426065908718	35	0x41eddcc1	29.732789993286133
14	10	decode	f0c9655471405aa5e7416984c2c208e203df85d0d5f02771f45ffdaa23ae6b00	45.13323276604722	35	0x41f5c769	30.722368240356445
14	11	decode	660c5173b26edb390ca9717c0577d17473155396d2a26b101b7dcf95829d0e98	53.459613563756	35	0x41cd4a2c	25.661216735839844
14	12	decode	16256d3760e59f754fd03ead247dcddd8f4e03f09aa13e0fde85600af5c85aaf	57.435479299243035	35	0x41ddf58b	27.74489402770996
14	13	decode	aeefbd5344f1d5b7340f1964a1e42b73761b03697993663b67e1fdff6eb1cc71	51.69555499983382	35	0x41f24bb3	30.286962509155273
14	14	decode	d0c02725a40764f1f11d8cda580bbdee6c462eb94a0be51ea11e1db19c58dedc	50.853995774254834	35	0x41ced228	25.852615356445312
14	15	decode	bf02f6e639f093341588a5843c07f0b752869548df7870b20904a5d647f00fc8	52.29332729072416	35	0x41d5b55c	26.71355438232422
14	16	decode	0ae46de9f6e9ecdfabe28187e5417ad741ead26eaa1040062d414abfcc4b61b6	47.65795221656981	35	0x41ecc9f5	29.59861183166504
14	17	decode	637d31168be42c1424c93fcf582874e1979fcb668a59aafe328c8634140bca3d	52.72608526973004	35	0x41d66eba	26.804065704345703
15	0	prefill	f7f281f864ea9a3523b2b647de705bae7a5d433e51f806ca80553aaa7ab5defa	6450.675898426351	35	0x45c80d8f	6401.69482421875
15	1	prefill	9e400110c6710a3a3a50f9d4dad7b5a0c81fa0588b02a4b6dbf15ab91ed09bcb	66.08035513587392	35	0x4202bf0c	32.68656921386719
15	2	prefill	363003b1dc8bfcbb178b851a76cec2129d228b1d436e9af40120862c70ce1556	61.141327231429926	35	0x41c8d34a	25.103168487548828
15	3	prefill	7bce794349527ee9497db9a4b7d036c6f731aef093ed80d8647e08f177f29edc	61.89365244312047	35	0x41c22719	24.26909065246582
15	4	prefill	3fa507906c0e6759e34cc899d961bfacb154072d6b962298968fccb50ba788ad	57.712367027174054	35	0x41bc6e96	23.553997039794922
15	5	prefill	886112eca458d2d1f639f80f6890d42fe5e2be724bc0c804384a73db1d5b6b47	59.44839630828997	35	0x41486dff	12.526854515075684
15	6	prefill	81fbfa98349017bec398a06df031964fef05c57773bc92c19bcd79a5e04c6942	56.065819712487745	35	0x419cf5ae	19.61996078491211
15	7	prefill	5744e888c2504efb7ee0d6ca4db3eaa6ade007b26391ab2afd0c7bda69ff8a4f	59.50691404030618	35	0x41a18121	20.188051223754883
15	8	prefill	4c6e99d7db9cf77142c68adc1c592e3d1ad5805c8a3c6eaf8f70c0596444f2a3	56.90374216453849	35	0x41dc454d	27.533838272094727
15	9	prefill	cd65d6f92591db383593cc2c669de013775649c7f2563f7e543fff4180a94c04	55.319551917372536	35	0x42143415	37.05086135864258
15	10	decode	2dc3cb1084ffef699c939763d934f8b495fea158bdcd9f6dd9220b1694b0e199	51.00900508409111	35	0x420b7e5e	34.87340545654297
15	11	decode	bcf03608f63d324b6bf397ec57a50bae78d9aeeca3a7ae07c3fbe749dcb5daa0	58.407124134891475	35	0x41dcc87b	27.597890853881836
15	12	decode	3a2a848192ead8df090a1e138db771ce61223f41e3d0e9756e4b60d01f3da231	60.278871225265505	35	0x41d8d17d	27.1022891998291
15	13	decode	b6b5fe0331825d32b56550b4267a6644192365989406b900d07fdb73b5129f56	54.67932746935468	35	0x41e51ce2	28.639102935791016
15	14	decode	905306ba7e94641cdf6055104c5b2925b13d0a64f1819e003dc1994a7e08a7a1	55.967930564571326	35	0x41d6e1dc	26.86028289794922
15	15	decode	849ed549a1198dceb0f24f611ff03638730c7fcc5a43e4baffa7db99ba8fd0c9	54.670884881947856	35	0x41c22aca	24.270893096923828
15	16	decode	8cbc347ad1100428871c1459e206ed46bd5f316e4ced0b4a6cee57c3d40f11b7	50.882781348965814	35	0x41db4b1c	27.41167449951172
15	17	decode	b3ce8d336acdd32cfc28fdebef89bb2c0eb931ee9d4f4065912f0877daf54a68	56.946839938983686	35	0x41db4c72	27.41232681274414
16	0	prefill	1d84fcfe10ca2de07b3b123c649c5e044540e2ae3fc4bd4ad743c350f0aa6d25	6448.953753055033	35	0x45c7ff34	6399.900390625
16	1	prefill	ffd8ef574a77f38f6e1a292350fa0eded9a7d3e55630b20f7cbff6e634203fea	84.53535209275242	35	0x41e99e36	29.202251434326172
16	2	prefill	72c7888b93960d861d44370e4dd220b2121e1bf7e2c500a511196f8e8f2b48f0	84.24431325535882	35	0x41f5f168	30.742874145507812
16	3	prefill	faaccbb46b0d674a093215a9afdbffe1c86de2e08d250227c8a2a3e787610cb6	81.28669432245735	35	0x41fbf7b0	31.495941162109375
16	4	prefill	5bdc58214f6453eb94acd26b276864b556e31cc2e933bf2aba0dd619f5122bb2	73.1921161269577	35	0x41c7663a	24.924915313720703
16	5	prefill	ff7faa9fc858816fe2c165bd939c3aa0988b0aa078c79d5f2fc4bb4149aaf834	72.31245973088528	35	0x415a055e	13.626310348510742
16	6	prefill	7ae8d5caa7492353181e97d4f32b85c79834a44784a87385ae0432694c43bb07	69.27956258361314	35	0x41f1bc38	30.216903686523438
16	7	prefill	1eb33d7b419f0e3f4e8df74d2a2201f5af171655f7c79f247779556b76bcccd5	80.3929157736249	35	0x41ca989a	25.324512481689453
16	8	prefill	1ad16960b5a3da730ba43da33ca50fa4bdfba850e9df26dfb83bed08fcfaea9a	71.76818993577615	35	0x4207b70a	33.928749084472656
16	9	prefill	49284615368e595ae9124f7830cf8f0b4e93307c85392a55086b999f370f41e3	61.96853969941987	35	0x420fab30	35.91717529296875
16	10	decode	621eda9bf8c10a707934e5273fce9d347c4e21218e78872de0d2d309630eaf57	65.49185223836002	35	0x422ac113	42.68854904174805
16	11	decode	f3443a0d263a09dc1e2c44d69c62dcc79013283856348b9f15fdfb0841bf5062	79.49915024677485	35	0x4203ade5	32.91981887817383
16	12	decode	54cf7306e3789b800651d37b28d1442b6865c4564522dadd6c4ac12faf4572e4	78.7980717466381	35	0x41eaf7f2	29.37106704711914
16	13	decode	1b9cf763dffbc0367b3e45d41d0bf05d9a7a525149287806f0773732f6993491	75.74901796314103	35	0x4221c71b	40.44443893432617
16	14	decode	4c6f986a6b52378c66975fdc1137c952755274d3ad5ae4a14f014b5642e75ab4	75.33588096480624	35	0x41d95ef2	27.17136001586914
16	15	decode	e9a9081d576682c682360ead318ace603e59fa0c13300f94ff237f03216cd7ee	71.86696018014524	35	0x41f6df7e	30.859127044677734
16	16	decode	cef3d7c3408f0df46785031850b5e326516a72dcf87ea27b6c587423097b756f	67.33033300792125	35	0x421a583e	38.58617401123047
16	17	decode	35175e1de9ffd79433af69fac6002693a33cf61d8715837a48a395dcff7ada29	77.04129712423207	35	0x4204bda8	33.185211181640625
17	0	prefill	fa21c2c480736f5a0985517815a228497649456ceb88c724e4a529122e1aa131	6449.631870303233	35	0x45c805c8	6400.72265625
17	1	prefill	5440b5a181b313609cf29b445a7f1c44d03b351cfe144d1b7a61f8861616f653	94.79651024863195	35	0x4202af45	32.67116165161133
17	2	prefill	3983e9cdd9f473ac2b4ac2f77aa46d10d2f0defeaa3d0f4ee18a5a89a23e143b	95.58016662185508	35	0x420b1f1e	34.78038787841797
17	3	prefill	b44903530790afd584fac4eb4ecdbf2d8949bd36433c5f511ce601dd966c95f8	93.0268839212186	35	0x42172ea5	37.79555130004883
17	4	prefill	279ff32b615ba97407e79e399abebc1f3e2ebcf041843090ae490ef8d25c2b46	88.39127821243403	35	0x4201a535	32.41133499145508
17	5	prefill	4bd92a4976875a25282096f49dac9a3a4ee90206f6e14294f7291e8740606a44	83.37172106443957	35	0x41890668	17.128128051757812
17	6	prefill	bcfbf55c9053ef65b1ac095ddb473fecf3795654ee7a69bb5c52e0a7f9a1a2f9	83.32478922435574	35	0x42089bc1	34.152103424072266
17	7	prefill	ef120aeca1c6ccf664b9a41c058b9a31b5fbce08de802646c94c68bcfd320256	91.04706236497356	35	0x41e4ad54	28.584632873535156
17	8	prefill	a2c270ad78e02ed32058550745336203105055f01ee1422779314dc59cd7adbf	88.84019429456075	35	0x42349006	45.140647888183594
17	9	prefill	fa2249d4de9d3f6ba817177e50f1fd3cdc9227ddeb57e836e16a691bdbf2d772	83.33478972266354	35	0x424ba48f	50.910701751708984
17	10	decode	4b25b937b94e5fd56027eb39e19b260f12e23614c49f977bdc23f537aa75d088	83.29663542108099	35	0x42560b1e	53.51085662841797
17	11	decode	3ed469cd301546ed9119988f438a471ddb2e8a1f85f92c951e328952531ff6f3	96.84487740630776	35	0x423d6dc2	47.35718536376953
17	12	decode	113b134f9d3803641686f7c644952786aba8fe75010c23137239f3c0ce9ab084	92.98953597881717	35	0x42240262	41.00232696533203
17	13	decode	449cd8410e38d176662983ca7e2cc719b531ac335ae3d7a59f12bcc22c8f6d53	93.6499421946073	35	0x42515da3	52.3414421081543
17	14	decode	3af5882177ca52c7db329206a840ef2393503db11a2de8e68b13d3b6f8e7a3bf	98.78703418233684	35	0x42320c15	44.51179885864258
17	15	decode	3ca3f378e815e67758fcdc0e90552e9f0a4a769a1acdd79fe8b5ba31ead61051	92.46269641108157	35	0x4233dc10	44.96490478515625
17	16	decode	95ab405edba0a5cff03ba94f7cb721bece66c1fd65451bc2d93f4c5b67e3d79a	86.61765227943673	35	0x42510c65	52.26210403442383
17	17	decode	de9bbdf381e808d450270cabe1218d5ea0038d9f0d2ed576499d820433a331f4	93.85359464891526	35	0x42341c9b	45.02793502807617
18	0	prefill	1e6fe6ce377081c99244d138d1fb5551ab26b2837963456b3490ecf62b996188	6454.103301638432	35	0x45c8295e	6405.1708984375
18	1	prefill	99aeaae9f089afd5eeab230d7b8a6e59001c4f6fb6e1b641fe5eb5209629dcd2	113.57988452659825	35	0x4223adbc	40.91966247558594
18	2	prefill	efa964fa19e5c1c07f44807bc45dd6cb035a03323c9441f2a103cc21f9dc98d3	113.51516997561957	35	0x4220dcb2	40.21552276611328
18	3	prefill	770bce032d46ebe4024f9ee36b5c5ff674c754e7201b3fb8fba0663b695bca45	113.7502708638796	35	0x42432de9	48.79483413696289
18	4	prefill	f4e8e6e7184ce8a4337448e77f06546ea4b07e92014a5a5eca64b9887746e920	108.04768079110426	35	0x42201198	40.017181396484375
18	5	prefill	3c561a97d04f9758a32a26019dc786436e30efc907f3a7dac1d0a5bc1065ccaa	102.64463345137162	35	0x41ad5001	21.664064407348633
18	6	prefill	68c33666ee5db42299ace870ddc8c8daeaa2635a96d7c562d13d91cdae8d5265	105.22997447268543	35	0x4237d90d	45.96196365356445
18	7	prefill	e57481e81657977875ea61fe48e28e835c3ebeb2ec40e87a59abafab23f1ce67	110.0709288854028	35	0x41f668e6	30.801219940185547
18	8	prefill	b202a1538ac046a67e17a5a678f257fbc781186d95100cc4041723b11fdb59c6	110.77159713950327	35	0x426bb789	58.92923355102539
18	9	prefill	b1f489891f5eca0e8888a3362ae5af774e406eba38582f884b7bcea6d894117d	111.10067252569375	35	0x428ff3fe	71.97654724121094
18	10	decode	6cadc4a25c9ae79604ec1dfc89d58ad050f64137aa066be15b11cf71eee9821c	103.75540362655276	35	0x42826858	65.20379638671875
18	11	decode	c019d00cf76ec2813ea58801ec169581b5dfcd1ffe350cba00c47cd3941d63ff	119.37308957261763	35	0x4265c433	57.44160079956055
18	12	decode	78d685ae3e374dce69d5681c3bd7ad2f81d698848cd6e6f609bc7e74b46c3bdd	112.31036057693326	35	0x4245249e	49.28575897216797
18	13	decode	2654e288d227e45d693fde9d7645230d057e203944197eec67be8db695d09c74	117.44059239911473	35	0x4284d556	66.41667175292969
18	14	decode	6adae5bccdf9796ea662df4c16fc855798bfab521f7c18fb18717277ef784747	123.37603619293806	35	0x426f62b1	59.846378326416016
18	15	decode	13602e89d2041d763bbdd17ee5be601f9952a168d503957ab9284fc3f864f966	119.41010977419802	35	0x426601d0	57.50177001953125
18	16	decode	a3842f852971fdadbcbb85f02ade66ef2f7405b2cd7ee052e3a72639c166e4a1	111.23068018480208	35	0x4283213c	65.56491088867188
18	17	decode	cbac6fb7bd511b877871838e9721a24cc4c362fa03764b02ce040d7bc4c9e952	112.59643365934511	35	0x42486753	50.10090255737305
19	0	prefill	796da0c1c79af3a3f3b807726a237139bff055657e4b45e8896f64e1710981b5	6462.971465830835	35	0x45c8729d	6414.32666015625
19	1	prefill	fb78384b06a7ce60cee6c2da08d153f2b0a70606d1ab5d6d5ccfa8183e0a8099	147.59424048106976	35	0x422cfe0e	43.24810028076172
19	2	prefill	d8ede2116c14fed8cc03d1b0edeed3eca577996b445ad17908a0cffad4ebe397	148.50077220852174	35	0x4227a075	41.90669631958008
19	3	prefill	aed4d53a77af32793326e874a94a3e4669de9fb785d8974b2294539b3d77cf1d	142.56064562656104	35	0x426986be	58.38158416748047
19	4	prefill	8f242cc0e114ead734ccf1509abb41ec0d5943ff7f6dd1eee1927c57ca5d14cf	140.19136297109617	35	0x425c48f3	55.07123947143555
19	5	prefill	ed5c5f0342deba407b4e50c25fc452073610a8c40fc8831b77f05ff77a26ce13	135.71492900166982	35	0x41ec45f2	29.53415298461914
19	6	prefill	349b1bba7c97d586e59a0509b5cba66c672407453b6b6e43e8c151c9892983ef	136.78251317805808	35	0x42753dd8	61.310394287109375
19	7	prefill	1dd2efd657496094000b057e249f7922faf3cb10a6728edea8ea23c3193e2529	147.9924121978074	35	0x423392a5	44.89320755004883
19	8	prefill	328cb6cb6ce9612276aa07ee07f14de66404eb7e678ebec2eeacc07e59028b8e	140.60922481034015	35	0x4297c47a	75.88374328613281
19	9	prefill	fe617ca789be17d22c1035b68d3ac7856ce9eb2c3ba300eeb68eded79b28608f	147.4765164131439	35	0x42bdb740	94.85791015625
19	10	decode	10cf7fc81f3f3c640460676748c2426fd2967080554d6ba57dce990fea8096a5	139.1526987132974	35	0x42aefe25	87.49637603759766
19	11	decode	ae3ebec04ceaa6c76e145b06bf361b72d200d544e2ec3bccdcce3cd5117eb09d	156.095403099846	35	0x4292842a	73.25813293457031
19	12	decode	98e7ff4acb6672151b9dfa7ed236727276c7f4946a36bc4f32126906c6cb4288	148.50673600371698	35	0x42664006	57.562522888183594
19	13	decode	bef395f07fd6be1bf65d2d065958a3720582de3de1c21e8482ae10d0173e3420	153.60131551138178	35	0x42a95856	84.67253112792969
19	14	decode	0516428ba42cde517bc92953a6cfcd8217c5f8a3ec4e477894113552f6bf86b6	157.83510391524283	35	0x429ed090	79.4073486328125
19	15	decode	a5c2230d2546d7db6f2b9d8e4a64a9c26c10bc7987b8ce46d1a0f4731c754f22	160.52338820119525	35	0x4293d3bf	73.91356658935547
19	16	decode	d92953aebb141d21969786634987f14e4eed6c4cc281517e3f882f9bfc150a15	146.12197724380218	35	0x42a8d7b0	84.4212646484375
19	17	decode	2736970783c219ae6f334b753e8e04b712d16e04b2ab50fef78c20dec026289e	152.12999728439695	35	0x4281f59f	64.97972869873047
20	0	prefill	5cbbee7ecec935679205f535b4b06ee8e8b28a132104bedf30822dd8f7cad323	6468.234068976661	35	0x45c89d0a	6419.6298828125
20	1	prefill	2a27e3e7baea78a5d070d0e2a80cfde000935fb6f2582727324fd92e3807b5fa	183.34207016054188	35	0x42794435	62.31660842895508
20	2	prefill	47b47fa1da563b9cccd1543b4134a00909d88171d9e2e56698841a04b553afb3	175.6400438406924	35	0x426b1892	58.77399444580078
20	3	prefill	d84f2dcfaab96f0da23f2ef9edeb86c2ed25ca62f2f696ae26bd528314be5672	178.36396456574533	35	0x429fca46	79.89506530761719
20	4	prefill	507acca66c2bb531d26154b90a8e502820a4da41002ccbc829b79e63d576676b	173.62960268054516	35	0x429256ec	73.16976928710938
