# spike	reduction-tree-width-table
# mode	TreeWidthTable
# metric	wall-clock microseconds, commit to completed
# warmup	8
# repetitions	30
# batch	64
# contract	FLUSH_AND_REASSOCIATE_F32
# declaration	BoundMetalCompileDeclaration::first_macos_apple9
# device	Apple M4 Max
# device_apple9	true
# device_max_threads_per_threadgroup	1024
# device_max_threadgroup_memory	32768
# concurrent_build_processes_before	0
# executable_sha256_before	5d7d2d13daffbf05d002c2cf7438522bf303fd688f9c69b1017eebf5a427938e
# load_before	3.73 4.07 4.37
# oracle_tie	4x16	reference-checked
rows	contributors	elements	strategy	partitions	per_partition	production	widest_workgroup	threadgroup_bytes	encoders	reps	batch	submit_min_us	submit_p50_us	submit_p90_us	submit_stddev_us	batch_min_us	batch_p50_us	batch_p90_us	batch_stddev_us	amortized_min_us	amortized_p50_us	amortized_stddev_us	status
16	1890	30240	single-workgroup-tree	9	210	-	9	48	2	30	64	109.667	124.042	167.875	33.502	523.958	565.291	584.708	23.696	6.5760	7.0040	0.9079	measured
16	1890	30240	single-workgroup-tree	10	189	-	10	48	2	30	64	113.375	128.667	165.166	17.605	809.625	847.584	930.500	56.516	11.0516	11.4114	1.1765	measured
16	1890	30240	single-workgroup-tree	14	135	-	14	64	2	30	64	126.000	136.875	175.542	16.976	960.833	978.667	1057.333	63.695	13.2513	13.3618	1.2805	measured
16	1890	30240	single-workgroup-tree	15	126	-	15	64	2	30	64	112.291	122.833	162.166	34.028	610.083	652.333	721.333	42.234	7.9015	8.4048	1.2105	measured
16	1890	30240	single-workgroup-tree	18	105	-	18	80	2	30	64	112.584	118.208	159.542	18.323	471.333	507.709	544.542	35.496	5.6944	6.1826	0.8543	measured
16	1890	30240	single-workgroup-tree	21	90	-	21	96	2	30	64	125.292	131.875	167.000	17.029	927.833	963.584	1061.959	75.763	12.7387	13.2017	1.4729	measured
16	1890	30240	single-workgroup-tree	27	70	-	27	112	2	30	64	108.208	123.417	156.708	16.593	422.917	458.583	497.750	22.137	4.9954	5.3201	0.6148	measured
16	1890	30240	single-workgroup-tree	30	63	-	30	128	2	30	64	111.875	120.000	164.250	37.183	707.333	750.791	843.916	45.378	9.4517	10.0126	1.3105	measured
16	1890	30240	single-workgroup-tree	35	54	-	35	144	2	30	64	113.625	120.333	151.875	17.290	701.000	744.959	845.167	52.985	9.3234	9.9147	1.1155	measured
16	1890	30240	single-workgroup-tree	42	45	-	42	176	2	30	64	113.417	119.125	159.625	18.350	524.083	560.042	575.084	24.167	6.5185	6.9987	0.6749	measured
16	1890	30240	single-workgroup-tree	45	42	-	45	192	2	30	64	111.208	120.167	156.167	17.280	619.834	663.375	686.084	35.712	8.0734	8.6223	0.8411	measured
16	1890	30240	single-workgroup-tree	54	35	-	54	224	2	30	64	114.458	118.958	164.084	25.040	553.583	601.666	656.959	38.674	6.9702	7.6620	1.0113	measured
16	1890	30240	single-workgroup-tree	63	30	-	63	256	2	30	64	111.875	118.917	162.167	25.540	633.458	677.167	734.084	38.152	8.2791	8.8611	1.0110	measured
16	1890	30240	single-workgroup-tree	70	27	-	70	288	2	30	64	111.875	119.791	161.209	31.083	413.375	458.666	474.958	29.084	4.7857	5.3790	0.9550	measured
16	1890	30240	single-workgroup-tree	90	21	-	90	368	2	30	64	112.875	119.417	163.416	17.737	636.917	689.417	770.417	59.071	8.3181	9.0476	1.2192	measured
16	1890	30240	single-workgroup-tree	105	18	-	105	432	2	30	64	113.500	120.875	166.459	48.872	424.250	464.208	489.292	46.861	4.9325	5.4497	1.5196	measured
16	1890	30240	single-workgroup-tree	126	15	-	126	512	2	30	64	110.417	117.791	160.125	17.999	478.791	512.709	550.500	26.374	5.8472	6.2685	0.7043	measured
