# spike	reduction-tree-width-table
# mode	TreeWidthTable
# metric	wall-clock microseconds, commit to completed
# warmup	8
# repetitions	30
# batch	64
# contract	FLUSH_AND_REASSOCIATE_F32
# declaration	BoundMetalCompileDeclaration::first_macos_apple9
# device	Apple M4 Max
# device_apple9	true
# device_max_threads_per_threadgroup	1024
# device_max_threadgroup_memory	32768
# concurrent_build_processes_before	0
# executable_sha256_before	5d7d2d13daffbf05d002c2cf7438522bf303fd688f9c69b1017eebf5a427938e
# load_before	2.94 2.77 3.19
# oracle_tie	4x16	reference-checked
rows	contributors	elements	strategy	partitions	per_partition	production	widest_workgroup	threadgroup_bytes	encoders	reps	batch	submit_min_us	submit_p50_us	submit_p90_us	submit_stddev_us	batch_min_us	batch_p50_us	batch_p90_us	batch_stddev_us	amortized_min_us	amortized_p50_us	amortized_stddev_us	status
384	1320	506880	single-workgroup-tree	30	44	-	30	128	2	30	64	176.167	197.584	215.625	12.565	2030.334	2182.125	2234.958	61.077	29.4312	31.5007	1.1689	measured
384	1320	506880	single-workgroup-tree	33	40	-	33	144	2	30	64	174.917	189.417	210.625	33.081	1779.750	1905.458	1995.208	72.944	25.4735	27.2387	1.6829	measured
384	1320	506880	single-workgroup-tree	40	33	-	40	160	2	30	64	171.708	195.208	220.791	35.730	1776.459	1937.000	1996.667	62.152	25.4722	27.6475	1.5537	measured
384	1320	506880	single-workgroup-tree	44	30	-	44	176	2	30	64	175.416	201.292	215.750	13.929	2045.667	2158.250	2213.709	62.847	29.6865	31.0628	1.2187	measured
384	1320	506880	single-workgroup-tree	55	24	-	55	224	2	30	64	176.000	199.292	209.459	38.919	1759.084	1903.000	1943.875	52.021	25.1283	27.0430	1.4435	measured
384	1320	506880	single-workgroup-tree	60	22	-	60	240	2	30	64	176.333	194.958	221.875	30.568	1915.750	2075.792	2119.416	63.220	27.6098	29.8545	1.4887	measured
384	1320	506880	single-workgroup-tree	66	20	-	66	272	2	30	64	173.125	198.041	213.875	38.449	1784.041	1914.958	2012.875	76.234	25.5701	27.2527	1.8204	measured
384	1320	506880	single-workgroup-tree	88	15	-	88	352	2	30	64	175.125	191.791	218.167	22.155	1837.333	1993.625	2050.459	66.597	26.3843	28.6005	1.4087	measured
384	1320	506880	single-workgroup-tree	110	12	-	110	448	2	30	64	175.833	203.375	215.584	13.533	2074.625	2205.250	2248.208	70.743	30.1396	31.7758	1.3377	measured
384	1320	506880	single-workgroup-tree	120	11	-	120	480	2	30	64	177.209	201.666	214.000	12.844	1803.000	1942.375	2034.041	73.404	25.8062	27.6303	1.3690	measured
384	1320	506880	single-workgroup-tree	132	10	-	132	528	2	30	64	179.042	201.750	218.000	29.716	2134.959	2298.500	2336.375	51.714	31.0463	33.2817	1.2925	measured
384	1320	506880	single-workgroup-tree	165	8	-	165	672	2	30	64	173.916	199.500	215.000	13.612	1917.083	2054.958	2134.250	59.455	27.6693	29.4517	1.1598	measured
384	1320	506880	single-workgroup-tree	220	6	-	220	880	2	30	64	178.541	203.167	213.291	33.389	2024.000	2185.833	2234.167	61.721	29.2930	31.4709	1.5097	measured
384	1320	506880	single-workgroup-tree	264	5	production	264	1056	2	30	64	161.834	209.250	223.583	40.017	2618.250	2787.542	2868.167	67.758	38.9907	40.9253	1.7107	measured
384	1320	506880	single-workgroup-tree	330	4	-	330	1328	2	30	64	170.333	195.833	222.584	40.734	2024.917	2169.833	2244.708	66.439	29.4378	31.3333	1.7011	measured
384	1320	506880	single-workgroup-tree	440	3	-	440	1760	2	30	64	194.208	217.959	230.958	12.817	3140.708	3365.417	3410.542	62.900	46.7698	49.9597	1.2019	measured
384	1320	506880	single-workgroup-tree	660	2	-	660	2640	2	30	64	206.500	230.042	248.250	26.009	3878.291	4122.792	4164.792	60.710	58.2824	61.7897	1.3765	measured
384	1512	580608	single-workgroup-tree	2	756	-	2	16	2	30	64	166.875	186.333	230.292	26.135	3183.208	3376.333	3433.000	78.568	47.8783	50.6349	1.6619	measured
384	1512	580608	single-workgroup-tree	3	504	-	3	16	2	30	64	186.125	204.875	237.709	21.014	4307.625	4494.708	4553.334	82.070	65.4206	68.0926	1.6363	measured
384	1512	580608	single-workgroup-tree	4	378	-	4	16	2	30	64	155.875	175.500	205.834	19.311	2262.625	2428.334	2476.208	63.361	33.4405	35.7593	1.3122	measured
384	1512	580608	single-workgroup-tree	6	252	-	6	32	2	30	64	167.500	190.959	227.083	34.304	3213.167	3393.542	3463.500	79.504	48.3439	50.8347	1.8065	measured
384	1512	580608	single-workgroup-tree	7	216	-	7	32	2	30	64	152.875	171.708	207.459	24.644	2230.542	2411.958	2462.208	62.080	32.9788	35.5595	1.3766	measured
384	1512	580608	single-workgroup-tree	8	189	-	8	32	2	30	64	148.666	180.417	218.666	27.263	2297.833	2458.209	2506.042	56.498	34.1138	36.1554	1.3295	measured
384	1512	580608	single-workgroup-tree	9	168	-	9	48	2	30	64	161.667	182.834	221.958	36.922	2705.917	2917.958	2975.166	82.084	40.3849	43.4147	1.8890	measured
384	1512	580608	single-workgroup-tree	12	126	-	12	48	2	30	64	140.083	165.667	202.209	22.006	2130.875	2288.708	2351.292	83.771	31.5999	33.6991	1.6790	measured
384	1512	580608	single-workgroup-tree	14	108	-	14	64	2	30	64	159.375	168.958	209.709	33.630	2446.708	2618.292	2663.208	66.502	36.3069	38.8783	1.5894	measured
384	1512	580608	single-workgroup-tree	18	84	-	18	80	2	30	64	154.917	168.625	205.416	20.977	2318.875	2513.458	2553.542	80.217	34.3485	37.2196	1.6063	measured
384	1512	580608	single-workgroup-tree	21	72	-	21	96	2	30	64	154.875	169.500	205.708	21.577	2234.166	2409.333	2451.125	74.141	33.0046	35.5529	1.5193	measured
384	1512	580608	single-workgroup-tree	24	63	-	24	96	2	30	64	150.792	175.792	213.792	36.013	2141.167	2299.750	2368.416	77.571	31.5933	33.7136	1.8029	measured
384	1512	580608	single-workgroup-tree	27	56	-	27	112	2	30	64	144.500	160.500	215.333	50.860	1942.667	2123.917	2193.791	74.284	28.5423	31.1653	1.9864	measured
384	1512	580608	single-workgroup-tree	28	54	-	28	112	2	30	64	152.334	176.583	213.792	22.392	2204.625	2388.959	2460.167	77.162	32.5760	35.1171	1.5802	measured
384	1512	580608	single-workgroup-tree	36	42	-	36	144	2	30	64	154.458	174.833	211.291	21.443	2187.666	2330.209	2375.417	69.736	32.2731	34.2123	1.4473	measured
384	1512	580608	single-workgroup-tree	42	36	-	42	176	2	30	64	149.750	163.459	211.625	21.721	2061.375	2253.333	2299.708	83.713	30.3433	33.1726	1.6736	measured
384	1512	580608	single-workgroup-tree	54	28	-	54	224	2	30	64	148.000	175.584	202.292	20.106	2092.042	2275.042	2354.166	77.131	30.8578	33.3247	1.5435	measured
384	1512	580608	single-workgroup-tree	56	27	-	56	224	2	30	64	145.375	171.209	217.583	53.758	1989.917	2154.042	2211.416	81.175	29.2784	31.4735	2.1418	measured
384	1512	580608	single-workgroup-tree	63	24	-	63	256	2	30	64	152.084	168.625	200.583	34.530	2027.875	2204.416	2272.000	81.717	29.7745	32.3141	1.8452	measured
384	1512	580608	single-workgroup-tree	72	21	-	72	288	2	30	64	151.167	173.833	202.125	31.489	2146.458	2306.500	2371.791	84.672	31.6713	33.8519	1.8438	measured
384	1512	580608	single-workgroup-tree	84	18	-	84	336	2	30	64	150.542	172.333	209.583	32.978	2195.334	2351.375	2397.792	69.367	32.4570	34.5880	1.6245	measured
384	1512	580608	single-workgroup-tree	108	14	-	108	432	2	30	64	144.333	168.209	208.584	23.137	2270.250	2418.583	2502.875	73.346	33.7447	35.7202	1.5315	measured
384	1512	580608	single-workgroup-tree	126	12	-	126	512	2	30	64	147.666	161.959	193.750	20.832	2055.958	2203.917	2246.042	55.694	30.2903	32.4120	1.2147	measured
384	1512	580608	single-workgroup-tree	168	9	-	168	672	2	30	64	147.042	167.125	202.459	20.730	2436.708	2606.833	2673.084	65.969	36.3439	38.7255	1.3762	measured
384	1512	580608	single-workgroup-tree	189	8	-	189	768	2	30	64	152.834	170.667	198.334	20.600	2152.333	2296.916	2357.333	56.960	31.7381	33.7500	1.2311	measured
384	1512	580608	single-workgroup-tree	216	7	-	216	864	2	30	64	141.500	164.666	206.375	21.097	2138.834	2297.917	2354.041	60.298	31.7037	33.8611	1.2920	measured
384	1512	580608	single-workgroup-tree	252	6	production	252	1008	2	30	64	160.375	186.625	212.042	30.180	2724.208	2934.292	2989.875	87.108	40.6958	43.6138	1.8617	measured
384	1512	580608	single-workgroup-tree	378	4	-	378	1520	2	30	64	143.042	176.084	199.000	20.587	2184.625	2355.042	2423.750	75.560	32.4061	34.5866	1.5261	measured
384	1512	580608	single-workgroup-tree	504	3	-	504	2016	2	30	64	165.667	197.625	236.167	49.316	3564.834	3770.209	3819.417	84.986	53.9550	56.7077	2.1318	measured
384	1512	580608	single-workgroup-tree	756	2	-	756	3024	2	30	64	161.125	175.333	214.833	37.508	2767.542	2986.833	3035.959	82.946	41.3717	44.6270	1.9120	measured
384	1638	628992	single-workgroup-tree	2	819	-	2	16	2	30	64	220.167	243.584	277.541	33.787	4392.084	4575.958	4631.042	56.273	66.2209	68.7678	1.4295	measured
384	1638	628992	single-workgroup-tree	3	546	-	3	16	2	30	64	188.042	216.167	227.708	12.669	2946.542	3148.875	3219.042	88.347	43.7857	46.5509	1.6034	measured
384	1638	628992	single-workgroup-tree	6	273	-	6	32	2	30	64	185.125	207.250	220.750	11.865	2253.958	2404.125	2461.584	63.758	32.8386	34.8710	1.2004	measured
384	1638	628992	single-workgroup-tree	7	234	-	7	32	2	30	64	197.500	225.000	239.792	28.600	3417.667	3594.291	3673.083	78.610	51.1138	53.4808	1.7018	measured
384	1638	628992	single-workgroup-tree	9	182	-	9	48	2	30	64	193.000	215.875	233.375	12.622	3136.459	3333.000	3412.583	86.745	46.7216	49.4782	1.5772	measured
384	1638	628992	single-workgroup-tree	13	126	-	13	64	2	30	64	178.708	206.958	217.708	23.426	2254.833	2415.791	2472.584	66.573	32.9544	35.0608	1.4285	measured
384	1638	628992	single-workgroup-tree	14	117	-	14	64	2	30	64	178.417	204.000	219.583	32.671	2302.083	2439.709	2503.083	85.527	33.7090	35.4874	1.8762	measured
384	1638	628992	single-workgroup-tree	18	91	-	18	80	2	30	64	175.834	205.042	217.292	23.745	2087.875	2248.083	2295.500	75.758	30.3499	32.4292	1.5794	measured
384	1638	628992	single-workgroup-tree	21	78	-	21	96	2	30	64	175.500	207.042	224.000	30.345	2123.334	2264.666	2319.459	68.045	30.9180	32.6607	1.5617	measured
384	1638	628992	single-workgroup-tree	26	63	-	26	112	2	30	64	180.750	204.375	224.250	28.013	2307.042	2444.583	2544.042	82.753	33.7507	35.5589	1.7582	measured
384	1638	628992	single-workgroup-tree	39	42	-	39	160	2	30	64	182.916	198.667	220.750	14.189	2301.209	2449.792	2496.417	62.271	33.6237	35.7321	1.2137	measured
384	1638	628992	single-workgroup-tree	42	39	-	42	176	2	30	64	178.750	199.959	227.667	30.444	2220.542	2377.042	2431.750	75.900	32.4094	34.5569	1.6880	measured
384	1638	628992	single-workgroup-tree	63	26	-	63	256	2	30	64	182.000	204.083	221.167	25.448	2201.917	2364.750	2413.583	81.045	32.0622	34.2963	1.6904	measured
384	1638	628992	single-workgroup-tree	78	21	-	78	320	2	30	64	180.334	203.875	213.167	10.890	2130.667	2278.000	2354.333	71.921	30.9577	32.9226	1.3145	measured
384	1638	628992	single-workgroup-tree	91	18	-	91	368	2	30	64	179.416	202.792	215.958	27.095	2122.250	2274.333	2334.250	53.813	30.8386	32.8816	1.2843	measured
384	1638	628992	single-workgroup-tree	117	14	-	117	480	2	30	64	182.958	201.958	219.250	11.007	2202.875	2347.541	2410.541	63.904	32.0622	34.0569	1.1891	measured
384	1638	628992	single-workgroup-tree	126	13	-	126	512	2	30	64	181.958	204.666	218.042	29.326	2207.500	2349.625	2400.625	57.937	32.1515	34.0470	1.3851	measured
384	1638	628992	single-workgroup-tree	182	9	-	182	736	2	30	64	189.541	212.250	228.125	11.317	2663.750	2828.375	2886.625	77.077	39.2732	41.5258	1.4031	measured
384	1638	628992	single-workgroup-tree	234	7	-	234	944	2	30	64	186.792	214.417	235.375	32.982	2793.208	3005.458	3076.750	98.522	41.3717	44.3022	2.0874	measured
384	1638	628992	single-workgroup-tree	273	6	production	273	1104	2	30	64	177.708	206.458	221.667	13.176	2255.292	2410.208	2507.125	77.100	32.9775	34.9802	1.4329	measured
384	1638	628992	single-workgroup-tree	546	3	-	546	2192	2	30	64	188.375	209.917	226.709	24.678	2672.750	2852.333	2912.959	90.100	39.4345	41.9431	1.8219	measured
384	1638	628992	single-workgroup-tree	819	2	-	819	3280	2	30	64	203.834	227.375	241.709	12.769	3694.250	3901.125	3947.875	75.390	55.4034	58.3135	1.3993	measured
384	1890	725760	single-workgroup-tree	2	945	-	2	16	2	30	64	167.416	182.958	220.000	24.482	3125.792	3336.333	3393.208	100.385	46.9583	50.0536	1.9820	measured
384	1890	725760	single-workgroup-tree	3	630	-	3	16	2	30	64	164.708	174.500	220.292	36.455	2815.584	2976.708	3037.250	69.231	42.0774	44.4795	1.6775	measured
384	1890	725760	single-workgroup-tree	5	378	-	5	32	2	30	64	160.583	171.875	222.125	32.375	2653.166	2793.959	2823.792	53.662	39.5648	41.6204	1.3657	measured
384	1890	725760	single-workgroup-tree	6	315	-	6	32	2	30	64	172.333	193.458	239.583	33.732	3293.875	3536.125	3582.833	92.404	49.5483	53.0582	2.0022	measured
384	1890	725760	single-workgroup-tree	7	270	-	7	32	2	30	64	176.667	191.458	232.209	19.691	3930.125	4129.250	4191.334	92.754	59.5787	62.5046	1.7849	measured
384	1890	725760	single-workgroup-tree	9	210	-	9	48	2	30	64	158.250	178.167	225.875	34.719	2457.500	2593.333	2657.333	65.289	36.4960	38.3360	1.5874	measured
384	1890	725760	single-workgroup-tree	10	189	-	10	48	2	30	64	164.250	181.083	209.417	18.573	2721.500	2864.667	2929.958	81.541	40.5913	42.5966	1.5891	measured
384	1890	725760	single-workgroup-tree	14	135	-	14	64	2	30	64	154.375	176.834	217.875	20.364	2851.875	3009.042	3070.375	72.934	42.8175	44.9557	1.4809	measured
384	1890	725760	single-workgroup-tree	15	126	-	15	64	2	30	64	155.125	170.542	210.375	20.512	2512.041	2664.250	2734.500	90.114	37.4114	39.5827	1.7560	measured
384	1890	725760	single-workgroup-tree	18	105	-	18	80	2	30	64	157.292	182.667	208.250	42.244	2379.500	2526.125	2582.917	75.473	35.2731	37.1977	1.8685	measured
384	1890	725760	single-workgroup-tree	21	90	-	21	96	2	30	64	163.583	177.542	215.084	20.841	2837.250	2986.833	3060.625	74.484	42.4392	44.5919	1.5131	measured
384	1890	725760	single-workgroup-tree	27	70	-	27	112	2	30	64	155.375	177.833	210.167	19.799	2386.708	2533.584	2589.333	78.636	35.4180	37.3929	1.5625	measured
384	1890	725760	single-workgroup-tree	30	63	-	30	128	2	30	64	160.875	184.500	226.333	46.517	2619.875	2775.792	2828.833	80.712	39.0317	41.1316	2.0195	measured
384	1890	725760	single-workgroup-tree	35	54	-	35	144	2	30	64	158.875	187.584	220.250	34.381	2645.250	2791.042	2864.083	68.569	39.4663	41.3247	1.6341	measured
384	1890	725760	single-workgroup-tree	42	45	-	42	176	2	30	64	157.208	176.500	211.791	18.610	2495.875	2643.750	2739.041	70.295	37.1217	39.1627	1.4112	measured
384	1890	725760	single-workgroup-tree	45	42	-	45	192	2	30	64	157.458	184.958	224.917	38.151	2567.000	2715.875	2768.000	59.198	38.2467	40.1733	1.5452	measured
384	1890	725760	single-workgroup-tree	54	35	-	54	224	2	30	64	159.708	181.000	208.791	18.841	2526.000	2684.459	2735.958	60.432	37.5602	39.7374	1.2583	measured
384	1890	725760	single-workgroup-tree	63	30	-	63	256	2	30	64	160.791	180.167	213.291	30.645	2587.958	2756.625	2867.708	74.996	38.5265	40.8962	1.6768	measured
384	1890	725760	single-workgroup-tree	70	27	-	70	288	2	30	64	156.208	179.542	207.375	20.309	2428.459	2530.000	2613.042	58.496	36.0675	37.3089	1.2509	measured
384	1890	725760	single-workgroup-tree	90	21	-	90	368	2	30	64	158.542	183.791	218.292	21.185	2637.542	2754.083	2826.333	74.828	39.3492	40.7983	1.5240	measured
384	1890	725760	single-workgroup-tree	105	18	-	105	432	2	30	64	158.625	178.416	207.292	18.852	2422.417	2554.291	2603.250	50.939	35.9332	37.7123	1.1078	measured
384	1890	725760	single-workgroup-tree	126	15	-	126	512	2	30	64	150.959	177.084	212.084	23.728	2447.791	2594.750	2682.708	71.210	36.4577	38.3757	1.5070	measured
384	1890	725760	single-workgroup-tree	135	14	-	135	544	2	30	64	156.459	177.083	222.875	44.120	2576.250	2745.459	2794.166	61.931	38.4094	40.7679	1.6834	measured
384	1890	725760	single-workgroup-tree	189	10	-	189	768	2	30	64	161.209	180.167	221.375	33.489	2540.083	2700.042	2771.708	70.671	37.7599	39.9980	1.6533	measured
384	1890	725760	single-workgroup-tree	210	9	-	210	848	2	30	64	155.375	176.250	217.875	20.882	2444.542	2609.291	2669.167	79.654	36.3360	38.6197	1.5958	measured
384	1890	725760	single-workgroup-tree	270	7	production	270	1088	2	30	64	165.792	189.208	234.000	30.196	3179.416	3397.458	3441.625	88.334	47.8353	50.9246	1.8814	measured
384	1890	725760	single-workgroup-tree	315	6	-	315	1264	2	30	64	156.667	176.541	228.917	30.459	2921.666	3120.875	3202.250	95.589	43.8889	46.7355	2.0008	measured
384	1890	725760	single-workgroup-tree	378	5	-	378	1520	2	30	64	161.083	171.542	215.333	21.643	2595.583	2750.583	2808.542	68.609	38.6429	40.9372	1.4326	measured
384	1890	725760	single-workgroup-tree	630	3	-	630	2528	2	30	64	162.167	177.833	216.083	20.788	2781.292	2930.458	3010.625	69.856	41.5734	43.6925	1.4388	measured
384	1890	725760	single-workgroup-tree	945	2	-	945	3792	2	30	64	169.458	187.208	228.208	30.765	3078.750	3289.542	3362.250	90.869	46.1792	49.2434	1.9307	measured
384	1050	403200	single-workgroup-tree	2	525	-	2	16	2	30	64	146.250	189.542	221.416	46.101	2399.417	2605.125	2683.541	116.501	35.7646	38.3426	2.5810	measured
384	1050	403200	single-workgroup-tree	3	350	-	3	16	2	30	64	166.833	199.167	227.583	36.157	3165.042	3392.125	3468.875	114.859	47.5906	50.6819	2.3971	measured
384	1050	403200	single-workgroup-tree	5	210	-	5	32	2	30	64	144.250	170.500	202.917	34.836	1560.666	1708.875	1824.875	91.008	22.4828	24.4187	1.9975	measured
384	1050	403200	single-workgroup-tree	6	175	-	6	32	2	30	64	145.875	172.916	204.333	43.468	1660.750	1836.125	1887.791	81.532	24.0456	26.4001	1.9841	measured
384	1050	403200	single-workgroup-tree	7	150	-	7	32	2	30	64	149.250	186.541	206.750	20.393	2313.709	2471.042	2631.125	120.888	34.3565	36.2619	2.2425	measured
384	1050	403200	single-workgroup-tree	10	105	-	10	48	2	30	64	144.375	171.917	197.541	19.700	1499.417	1640.625	1763.625	96.003	21.5086	23.3128	1.8366	measured
384	1050	403200	single-workgroup-tree	14	75	-	14	64	2	30	64	144.791	177.292	199.875	23.578	1685.791	1866.417	1959.250	96.463	24.4603	26.8115	1.9054	measured
384	1050	403200	single-workgroup-tree	15	70	-	15	64	2	30	64	137.958	178.292	198.833	21.747	1440.000	1617.875	1692.334	98.250	20.6673	22.8505	1.9047	measured
384	1050	403200	single-workgroup-tree	21	50	-	21	96	2	30	64	132.750	174.334	193.500	20.620	1479.667	1632.959	1712.833	87.151	21.3796	23.1528	1.7106	measured
384	1050	403200	single-workgroup-tree	25	42	-	25	112	2	30	64	142.833	179.333	197.000	32.089	1642.625	1802.500	1871.083	85.587	23.8062	25.7646	1.8679	measured
384	1050	403200	single-workgroup-tree	30	35	-	30	128	2	30	64	139.750	170.459	199.709	34.413	1528.084	1676.875	1773.792	85.689	22.0370	23.9114	1.9064	measured
384	1050	403200	single-workgroup-tree	35	30	-	35	144	2	30	64	142.959	172.917	211.167	57.430	1576.125	1751.292	1838.959	91.160	22.7487	25.0536	2.3586	measured
384	1050	403200	single-workgroup-tree	42	25	-	42	176	2	30	64	142.541	169.625	194.791	20.767	1540.583	1693.875	1791.292	94.280	22.1911	24.1944	1.8261	measured
384	1050	403200	single-workgroup-tree	50	21	-	50	208	2	30	64	139.000	169.584	202.000	40.480	1449.166	1611.208	1698.292	95.300	20.7963	22.8829	2.1552	measured
384	1050	403200	single-workgroup-tree	70	15	-	70	288	2	30	64	143.333	169.541	197.791	23.539	1454.583	1625.583	1698.542	91.102	20.8135	23.1118	1.8197	measured
384	1050	403200	single-workgroup-tree	75	14	-	75	304	2	30	64	133.916	166.792	200.833	22.784	1544.958	1705.458	1811.000	97.670	22.3975	24.4233	1.9120	measured
384	1050	403200	single-workgroup-tree	105	10	-	105	432	2	30	64	139.333	168.917	192.791	21.607	1472.708	1642.875	1737.292	88.945	21.1647	23.3962	1.7548	measured
384	1050	403200	single-workgroup-tree	150	7	-	150	608	2	30	64	145.917	183.625	202.541	21.803	1884.625	2056.334	2121.083	84.650	27.5985	29.7255	1.6897	measured
384	1050	403200	single-workgroup-tree	175	6	-	175	704	2	30	64	133.083	177.833	198.041	22.905	1561.541	1707.583	1821.125	92.402	22.6739	24.2817	1.8303	measured
384	1050	403200	single-workgroup-tree	210	5	production	210	848	2	30	64	139.875	173.417	200.084	21.235	1532.208	1687.084	1809.458	91.433	22.1005	24.0265	1.7884	measured
384	1050	403200	single-workgroup-tree	350	3	-	350	1408	2	30	64	157.875	188.000	215.125	21.602	2541.708	2751.584	2807.750	109.005	37.8386	40.6918	2.0731	measured
384	1050	403200	single-workgroup-tree	525	2	-	525	2112	2	30	64	153.625	183.333	207.666	32.924	2041.541	2255.750	2380.416	127.989	29.9669	32.8955	2.5542	measured
384	1155	443520	single-workgroup-tree	3	385	-	3	16	2	30	64	145.542	168.041	196.125	22.657	1813.541	1965.750	2024.000	65.450	26.4762	28.5351	1.3985	measured
384	1155	443520	single-workgroup-tree	5	231	-	5	32	2	30	64	143.000	173.625	192.208	18.981	1709.291	1863.000	1910.834	65.829	24.8618	26.8155	1.3462	measured
384	1155	443520	single-workgroup-tree	7	165	-	7	32	2	30	64	150.833	175.750	198.791	21.517	1903.417	2055.292	2115.875	75.012	27.8188	29.8340	1.5322	measured
384	1155	443520	single-workgroup-tree	11	105	-	11	48	2	30	64	144.250	170.542	194.917	21.432	1624.292	1781.667	1855.959	69.653	23.4927	25.5734	1.4458	measured
384	1155	443520	single-workgroup-tree	15	77	-	15	64	2	30	64	142.292	167.792	211.042	41.833	1579.333	1755.750	1810.042	78.208	22.8102	25.2057	1.9054	measured
384	1155	443520	single-workgroup-tree	21	55	-	21	96	2	30	64	144.292	171.584	204.583	41.305	1567.750	1743.542	1838.958	95.881	22.5946	24.9517	2.1776	measured
384	1155	443520	single-workgroup-tree	33	35	-	33	144	2	30	64	146.291	170.667	197.041	20.577	1573.500	1757.542	1827.250	74.962	22.6541	25.1885	1.5165	measured
384	1155	443520	single-workgroup-tree	35	33	-	35	144	2	30	64	147.625	170.542	204.333	31.891	1581.083	1766.791	1823.042	86.241	22.7533	25.3373	1.8751	measured
384	1155	443520	single-workgroup-tree	55	21	-	55	224	2	30	64	145.250	171.250	200.833	22.023	1573.875	1746.041	1828.500	82.258	22.6766	24.9967	1.6553	measured
384	1155	443520	single-workgroup-tree	77	15	-	77	320	2	30	64	142.375	172.458	206.333	48.503	1592.209	1739.333	1836.792	84.047	23.0132	24.8710	2.1040	measured
384	1155	443520	single-workgroup-tree	105	11	-	105	432	2	30	64	140.583	159.708	201.333	20.825	1604.167	1765.416	1859.041	91.348	23.2315	25.4874	1.7805	measured
384	1155	443520	single-workgroup-tree	165	7	-	165	672	2	30	64	141.458	157.667	195.584	20.620	1721.833	1884.833	1958.417	97.001	25.0853	27.4153	1.8670	measured
384	1155	443520	single-workgroup-tree	231	5	production	231	928	2	30	64	144.625	166.417	193.750	35.933	1688.750	1825.959	1913.583	75.147	24.5099	26.3419	1.7632	measured
384	1155	443520	single-workgroup-tree	385	3	-	385	1552	2	30	64	147.042	171.750	197.708	19.989	1788.334	1953.000	2022.458	78.811	26.0523	28.2738	1.5682	measured
384	1274	489216	single-workgroup-tree	2	637	-	2	16	2	30	64	181.709	205.000	234.750	23.056	2309.125	2500.583	2577.250	90.376	33.7685	36.4378	1.8005	measured
384	1274	489216	single-workgroup-tree	7	182	-	7	32	2	30	64	190.084	208.542	224.250	30.668	2723.375	2955.666	3019.625	95.866	40.2110	43.6051	2.0085	measured
384	1274	489216	single-workgroup-tree	13	98	-	13	64	2	30	64	188.333	202.125	217.500	34.097	2238.667	2426.792	2533.417	90.156	32.5450	35.3122	1.9723	measured
384	1274	489216	single-workgroup-tree	14	91	-	14	64	2	30	64	179.959	196.458	215.667	29.522	1804.250	1895.459	1939.625	33.279	25.7824	26.9683	0.9968	measured
384	1274	489216	single-workgroup-tree	26	49	-	26	112	2	30	64	178.084	192.209	210.209	10.922	1727.375	1876.166	1948.208	55.125	24.5919	26.7295	1.0484	measured
384	1274	489216	single-workgroup-tree	49	26	-	49	208	2	30	64	172.417	194.292	211.042	11.423	1762.208	1918.500	2014.292	67.539	25.2348	27.3684	1.2534	measured
384	1274	489216	single-workgroup-tree	91	14	-	91	368	2	30	64	181.291	193.125	214.709	41.395	1746.250	1896.292	1951.083	52.708	24.8406	27.0344	1.4937	measured
384	1274	489216	single-workgroup-tree	98	13	-	98	400	2	30	64	176.041	197.250	209.625	32.526	1990.750	2134.333	2218.666	70.205	28.8049	30.7473	1.6307	measured
384	1274	489216	single-workgroup-tree	182	7	production	182	736	2	30	64	180.292	203.125	214.541	10.175	2265.167	2418.500	2506.500	70.666	33.0933	35.1647	1.2832	measured
384	1274	489216	single-workgroup-tree	637	2	-	637	2560	2	30	64	177.375	199.708	217.750	11.432	2212.667	2367.125	2419.792	60.278	32.3062	34.4034	1.1383	measured
384	1430	549120	single-workgroup-tree	2	715	-	2	16	2	30	64	155.750	189.417	214.250	28.319	2331.375	2521.667	2580.375	73.685	34.5337	37.0198	1.6191	measured
384	1430	549120	single-workgroup-tree	5	286	-	5	32	2	30	64	148.625	192.375	213.541	24.515	2049.750	2199.833	2265.375	72.418	30.1766	31.8644	1.5386	measured
384	1430	549120	single-workgroup-tree	10	143	-	10	48	2	30	64	154.917	193.416	212.958	35.987	2339.459	2498.917	2554.250	83.915	34.6753	36.5953	1.9032	measured
384	1430	549120	single-workgroup-tree	11	130	-	11	48	2	30	64	150.208	187.458	210.958	20.848	2177.500	2338.250	2393.458	67.613	32.1792	34.1396	1.4041	measured
384	1430	549120	single-workgroup-tree	13	110	-	13	64	2	30	64	148.958	189.625	212.917	21.569	2470.459	2685.375	2741.041	80.411	36.8492	39.6151	1.6187	measured
384	1430	549120	single-workgroup-tree	22	65	-	22	96	2	30	64	146.166	185.792	214.292	35.622	1859.834	2037.292	2072.916	59.132	27.2011	29.3889	1.5040	measured
384	1430	549120	single-workgroup-tree	26	55	-	26	112	2	30	64	146.208	183.333	203.917	49.538	1855.417	2037.125	2091.083	60.988	27.1303	29.4253	1.7544	measured
384	1430	549120	single-workgroup-tree	55	26	-	55	224	2	30	64	147.875	180.625	217.917	37.866	1869.833	2083.500	2132.625	75.772	27.3327	30.2044	1.8038	measured
384	1430	549120	single-workgroup-tree	65	22	-	65	272	2	30	64	139.916	185.042	207.666	64.631	1869.917	2047.875	2115.875	70.886	27.4603	29.5688	2.1511	measured
384	1430	549120	single-workgroup-tree	110	13	-	110	448	2	30	64	141.042	188.542	206.292	23.335	2218.791	2350.667	2405.083	65.355	32.9801	34.3194	1.4078	measured
